stack_id,split,final_test_pass,final_test_fail,defect_type,defect_stage,label_available_time_utc,reliability_pass,reliability_sampled
S013069,validation,1,0,none,none,2025-04-25T13:40:00Z,,0
S013070,validation,1,0,none,none,2025-04-25T13:50:00Z,1,1
S013071,validation,1,0,none,none,2025-04-25T14:00:00Z,1,1
S013072,validation,1,0,none,none,2025-04-25T14:10:00Z,,0
S013073,validation,0,1,delamination,molding,2025-04-25T15:40:00Z,,0
S013074,validation,1,0,none,none,2025-04-25T15:50:00Z,1,1
S013075,validation,1,0,none,none,2025-04-25T16:00:00Z,,0
S013076,validation,1,0,none,none,2025-04-25T16:10:00Z,1,1
S013077,validation,1,0,none,none,2025-04-25T16:20:00Z,,0
S013078,validation,1,0,none,none,2025-04-25T16:30:00Z,,0
S013079,validation,1,0,none,none,2025-04-25T16:40:00Z,,0
S013080,validation,1,0,none,none,2025-04-25T16:50:00Z,,0
S013081,validation,1,0,none,none,2025-04-25T17:00:00Z,,0
S013082,validation,0,1,tsv_open_short,tsv_or_interconnect,2025-04-25T17:10:00Z,,0
S013083,validation,0,1,tsv_open_short,tsv_or_interconnect,2025-04-25T17:20:00Z,,0
S013084,validation,1,0,none,none,2025-04-25T17:30:00Z,,0
S013085,validation,1,0,none,none,2025-04-25T17:40:00Z,,0
S013086,validation,1,0,none,none,2025-04-25T17:50:00Z,1,1
S013087,validation,1,0,none,none,2025-04-25T18:00:00Z,,0
S013088,validation,1,0,none,none,2025-04-25T18:10:00Z,,0
S013089,validation,1,0,none,none,2025-04-25T18:20:00Z,,0
S013090,validation,1,0,none,none,2025-04-25T18:30:00Z,,0
S013091,validation,1,0,none,none,2025-04-25T18:40:00Z,,0
S013092,validation,1,0,none,none,2025-04-25T18:50:00Z,,0
S013093,validation,1,0,none,none,2025-04-25T19:00:00Z,,0
S013094,validation,1,0,none,none,2025-04-25T19:10:00Z,,0
S013095,validation,1,0,none,none,2025-04-25T19:20:00Z,,0
S013096,validation,1,0,none,none,2025-04-25T19:30:00Z,,0
S013097,validation,1,0,none,none,2025-04-25T19:40:00Z,1,1
S013098,validation,1,0,none,none,2025-04-25T19:50:00Z,,0
S013099,validation,1,0,none,none,2025-04-25T20:00:00Z,,0
S013100,validation,1,0,none,none,2025-04-25T20:10:00Z,,0
S013101,validation,1,0,none,none,2025-04-25T20:20:00Z,1,1
S013102,validation,1,0,none,none,2025-04-25T20:30:00Z,,0
S013103,validation,1,0,none,none,2025-04-25T20:40:00Z,,0
S013104,validation,1,0,none,none,2025-04-25T20:50:00Z,,0
S013105,validation,1,0,none,none,2025-04-25T21:00:00Z,1,1
S013106,validation,1,0,none,none,2025-04-25T21:10:00Z,,0
S013107,validation,1,0,none,none,2025-04-25T21:20:00Z,,0
S013108,validation,1,0,none,none,2025-04-25T21:30:00Z,0,1
S013109,validation,1,0,none,none,2025-04-25T21:40:00Z,1,1
S013110,validation,1,0,none,none,2025-04-25T21:50:00Z,1,1
S013111,validation,1,0,none,none,2025-04-25T22:00:00Z,,0
S013112,validation,1,0,none,none,2025-04-25T22:10:00Z,1,1
S013113,validation,1,0,none,none,2025-04-25T22:20:00Z,,0
S013114,validation,1,0,none,none,2025-04-25T22:30:00Z,,0
S013115,validation,1,0,none,none,2025-04-25T22:40:00Z,,0
S013116,validation,1,0,none,none,2025-04-25T22:50:00Z,,0
S013117,validation,1,0,none,none,2025-04-25T23:00:00Z,,0
S013118,validation,1,0,none,none,2025-04-25T23:10:00Z,,0
S013119,validation,1,0,none,none,2025-04-25T23:20:00Z,1,1
S013120,validation,1,0,none,none,2025-04-25T23:30:00Z,,0
S013121,validation,1,0,none,none,2025-04-25T23:40:00Z,1,1
S013122,validation,1,0,none,none,2025-04-25T23:50:00Z,,0
S013123,validation,0,1,warpage,assembly,2025-04-26T00:00:00Z,,0
S013124,validation,0,1,tsv_open_short,tsv_or_interconnect,2025-04-26T00:10:00Z,,0
S013125,validation,1,0,none,none,2025-04-26T00:20:00Z,,0
S013126,validation,1,0,none,none,2025-04-26T00:30:00Z,1,1
S013127,validation,1,0,none,none,2025-04-26T00:40:00Z,,0
S013128,validation,1,0,none,none,2025-04-26T00:50:00Z,,0
S013129,validation,1,0,none,none,2025-04-26T01:00:00Z,,0
S013130,validation,1,0,none,none,2025-04-26T01:10:00Z,,0
S013131,validation,1,0,none,none,2025-04-26T01:20:00Z,,0
S013132,validation,1,0,none,none,2025-04-26T01:30:00Z,,0
S013133,validation,1,0,none,none,2025-04-26T01:40:00Z,,0
S013134,validation,1,0,none,none,2025-04-26T03:40:00Z,,0
S013135,validation,1,0,none,none,2025-04-26T03:50:00Z,,0
S013136,validation,1,0,none,none,2025-04-26T04:00:00Z,,0
S013137,validation,1,0,none,none,2025-04-26T04:10:00Z,1,1
S013138,validation,1,0,none,none,2025-04-26T04:20:00Z,,0
S013139,validation,1,0,none,none,2025-04-26T04:30:00Z,1,1
S013140,validation,1,0,none,none,2025-04-26T04:40:00Z,,0
S013141,validation,1,0,none,none,2025-04-26T04:50:00Z,,0
S013142,validation,1,0,none,none,2025-04-26T05:00:00Z,1,1
S013143,validation,1,0,none,none,2025-04-26T05:10:00Z,,0
S013144,validation,1,0,none,none,2025-04-26T05:20:00Z,,0
S013145,validation,1,0,none,none,2025-04-26T05:30:00Z,,0
S013146,validation,1,0,none,none,2025-04-26T05:40:00Z,1,1
S013147,validation,1,0,none,none,2025-04-26T05:50:00Z,,0
S013148,validation,1,0,none,none,2025-04-26T06:00:00Z,,0
S013149,validation,1,0,none,none,2025-04-26T06:10:00Z,,0
S013150,validation,1,0,none,none,2025-04-26T06:20:00Z,,0
S013151,validation,1,0,none,none,2025-04-26T06:30:00Z,,0
S013152,validation,1,0,none,none,2025-04-26T06:40:00Z,,0
S013153,validation,1,0,none,none,2025-04-26T06:50:00Z,1,1
S013154,validation,0,1,underfill_void,molding,2025-04-26T07:00:00Z,,0
S013155,validation,1,0,none,none,2025-04-26T07:10:00Z,,0
S013156,validation,1,0,none,none,2025-04-26T07:20:00Z,1,1
S013157,validation,1,0,none,none,2025-04-26T07:30:00Z,0,1
S013158,validation,1,0,none,none,2025-04-26T07:40:00Z,1,1
S013159,validation,1,0,none,none,2025-04-26T07:50:00Z,0,1
S013160,validation,1,0,none,none,2025-04-26T08:00:00Z,,0
S013161,validation,1,0,none,none,2025-04-26T08:10:00Z,,0
S013162,validation,1,0,none,none,2025-04-26T08:20:00Z,,0
S013163,validation,1,0,none,none,2025-04-26T08:30:00Z,,0
S013164,validation,1,0,none,none,2025-04-26T08:40:00Z,,0
S013165,validation,1,0,none,none,2025-04-26T08:50:00Z,0,1
S013166,validation,1,0,none,none,2025-04-26T09:00:00Z,,0
S013167,validation,1,0,none,none,2025-04-26T09:10:00Z,1,1
S013168,validation,1,0,none,none,2025-04-26T09:20:00Z,,0
S013169,validation,1,0,none,none,2025-04-26T09:30:00Z,1,1
S013170,validation,1,0,none,none,2025-04-26T09:40:00Z,,0
S013171,validation,1,0,none,none,2025-04-26T09:50:00Z,,0
S013172,validation,1,0,none,none,2025-04-26T10:00:00Z,,0
S013173,validation,1,0,none,none,2025-04-26T10:10:00Z,,0
S013174,validation,1,0,none,none,2025-04-26T10:20:00Z,1,1
S013175,validation,1,0,none,none,2025-04-26T10:30:00Z,,0
S013176,validation,1,0,none,none,2025-04-26T10:40:00Z,,0
S013177,validation,1,0,none,none,2025-04-26T10:50:00Z,,0
S013178,validation,1,0,none,none,2025-04-26T11:00:00Z,,0
S013179,validation,1,0,none,none,2025-04-26T11:10:00Z,1,1
S013180,validation,1,0,none,none,2025-04-26T11:20:00Z,,0
S013181,validation,1,0,none,none,2025-04-26T11:30:00Z,,0
S013182,validation,1,0,none,none,2025-04-26T11:40:00Z,,0
S013183,validation,1,0,none,none,2025-04-26T11:50:00Z,,0
S013184,validation,1,0,none,none,2025-04-26T12:00:00Z,,0
S013185,validation,1,0,none,none,2025-04-26T12:10:00Z,1,1
S013186,validation,1,0,none,none,2025-04-26T12:20:00Z,,0
S013187,validation,1,0,none,none,2025-04-26T12:30:00Z,,0
S013188,validation,1,0,none,none,2025-04-26T12:40:00Z,,0
S013189,validation,0,1,warpage,assembly,2025-04-26T12:50:00Z,,0
S013190,validation,1,0,none,none,2025-04-26T13:00:00Z,,0
S013191,validation,1,0,none,none,2025-04-26T13:10:00Z,1,1
S013192,validation,1,0,none,none,2025-04-26T13:20:00Z,,0
S013193,validation,1,0,none,none,2025-04-26T13:30:00Z,,0
S013194,validation,0,1,underfill_void,molding,2025-04-26T13:40:00Z,,0
S013195,validation,1,0,none,none,2025-04-26T13:50:00Z,,0
S013196,validation,1,0,none,none,2025-04-26T14:00:00Z,,0
S013197,validation,1,0,none,none,2025-04-26T14:10:00Z,,0
S013198,validation,1,0,none,none,2025-04-26T14:20:00Z,,0
S013199,validation,1,0,none,none,2025-04-26T14:30:00Z,,0
S013200,validation,1,0,none,none,2025-04-26T14:40:00Z,,0
S013201,validation,1,0,none,none,2025-04-26T14:50:00Z,,0
S013202,validation,1,0,none,none,2025-04-26T15:00:00Z,,0
S013203,validation,1,0,none,none,2025-04-26T15:10:00Z,,0
S013204,validation,1,0,none,none,2025-04-26T15:20:00Z,,0
S013205,validation,1,0,none,none,2025-04-26T15:30:00Z,,0
S013206,validation,0,1,die_crack,handling,2025-04-26T15:40:00Z,,0
S013207,validation,1,0,none,none,2025-04-26T15:50:00Z,,0
S013208,validation,1,0,none,none,2025-04-26T16:00:00Z,,0
S013209,validation,1,0,none,none,2025-04-26T16:10:00Z,,0
S013210,validation,1,0,none,none,2025-04-26T16:20:00Z,,0
S013211,validation,1,0,none,none,2025-04-26T16:30:00Z,,0
S013212,validation,1,0,none,none,2025-04-26T16:40:00Z,,0
S013213,validation,1,0,none,none,2025-04-26T16:50:00Z,,0
S013214,validation,1,0,none,none,2025-04-26T17:00:00Z,,0
S013215,validation,1,0,none,none,2025-04-26T17:10:00Z,,0
S013216,validation,1,0,none,none,2025-04-26T17:20:00Z,,0
S013217,validation,1,0,none,none,2025-04-26T17:30:00Z,,0
S013218,validation,1,0,none,none,2025-04-26T17:40:00Z,,0
S013219,validation,1,0,none,none,2025-04-26T17:50:00Z,,0
S013220,validation,1,0,none,none,2025-04-26T18:00:00Z,,0
S013221,validation,1,0,none,none,2025-04-26T18:10:00Z,,0
S013222,validation,1,0,none,none,2025-04-26T18:20:00Z,,0
S013223,validation,1,0,none,none,2025-04-26T18:30:00Z,,0
S013224,validation,1,0,none,none,2025-04-26T18:40:00Z,,0
S013225,validation,1,0,none,none,2025-04-26T18:50:00Z,,0
S013226,validation,1,0,none,none,2025-04-26T19:00:00Z,,0
S013227,validation,1,0,none,none,2025-04-26T19:10:00Z,,0
S013228,validation,1,0,none,none,2025-04-26T15:40:00Z,,0
S013229,validation,1,0,none,none,2025-04-26T15:50:00Z,,0
S013230,validation,1,0,none,none,2025-04-26T16:00:00Z,,0
S013231,validation,1,0,none,none,2025-04-26T16:10:00Z,,0
S013232,validation,1,0,none,none,2025-04-26T16:20:00Z,,0
S013233,validation,1,0,none,none,2025-04-26T16:30:00Z,1,1
S013234,validation,1,0,none,none,2025-04-26T16:40:00Z,1,1
S013235,validation,1,0,none,none,2025-04-26T16:50:00Z,1,1
S013236,validation,1,0,none,none,2025-04-26T17:00:00Z,1,1
S013237,validation,1,0,none,none,2025-04-26T17:10:00Z,,0
S013238,validation,1,0,none,none,2025-04-26T17:20:00Z,1,1
S013239,validation,1,0,none,none,2025-04-26T17:30:00Z,,0
S013240,validation,1,0,none,none,2025-04-26T17:40:00Z,1,1
S013241,validation,1,0,none,none,2025-04-26T17:50:00Z,,0
S013242,validation,1,0,none,none,2025-04-26T18:00:00Z,,0
S013243,validation,1,0,none,none,2025-04-26T18:10:00Z,,0
S013244,validation,1,0,none,none,2025-04-26T18:20:00Z,,0
S013245,validation,1,0,none,none,2025-04-26T18:30:00Z,,0
S013246,validation,1,0,none,none,2025-04-26T18:40:00Z,,0
S013247,validation,1,0,none,none,2025-04-26T18:50:00Z,,0
S013248,validation,1,0,none,none,2025-04-26T19:00:00Z,,0
S013249,validation,0,1,tsv_open_short,tsv_or_interconnect,2025-04-26T19:10:00Z,,0
S013250,validation,1,0,none,none,2025-04-26T19:20:00Z,,0
S013251,validation,1,0,none,none,2025-04-26T19:30:00Z,,0
S013252,validation,1,0,none,none,2025-04-26T19:40:00Z,,0
S013253,validation,1,0,none,none,2025-04-26T19:50:00Z,,0
S013254,validation,1,0,none,none,2025-04-26T20:00:00Z,,0
S013255,validation,1,0,none,none,2025-04-26T20:10:00Z,,0
S013256,validation,1,0,none,none,2025-04-26T20:20:00Z,,0
S013257,validation,1,0,none,none,2025-04-26T20:30:00Z,1,1
S013258,validation,1,0,none,none,2025-04-26T20:40:00Z,,0
S013259,validation,1,0,none,none,2025-04-26T20:50:00Z,,0
S013260,validation,1,0,none,none,2025-04-26T21:00:00Z,,0
S013261,validation,1,0,none,none,2025-04-26T21:10:00Z,1,1
S013262,validation,1,0,none,none,2025-04-26T21:20:00Z,1,1
S013263,validation,1,0,none,none,2025-04-26T21:30:00Z,,0
S013264,validation,1,0,none,none,2025-04-26T21:40:00Z,,0
S013265,validation,1,0,none,none,2025-04-26T21:50:00Z,,0
S013266,validation,1,0,none,none,2025-04-26T22:00:00Z,,0
S013267,validation,1,0,none,none,2025-04-26T22:10:00Z,,0
S013268,validation,1,0,none,none,2025-04-26T22:20:00Z,0,1
S013269,validation,1,0,none,none,2025-04-26T22:30:00Z,,0
S013270,validation,1,0,none,none,2025-04-26T22:40:00Z,1,1
S013271,validation,1,0,none,none,2025-04-26T22:50:00Z,,0
S013272,validation,1,0,none,none,2025-04-26T23:00:00Z,,0
S013273,validation,1,0,none,none,2025-04-26T23:10:00Z,1,1
S013274,validation,1,0,none,none,2025-04-26T23:20:00Z,,0
S013275,validation,1,0,none,none,2025-04-26T23:30:00Z,,0
S013276,validation,1,0,none,none,2025-04-26T23:40:00Z,,0
S013277,validation,1,0,none,none,2025-04-26T23:50:00Z,,0
S013278,validation,1,0,none,none,2025-04-27T00:00:00Z,,0
S013279,validation,1,0,none,none,2025-04-27T00:10:00Z,,0
S013280,validation,1,0,none,none,2025-04-27T00:20:00Z,1,1
S013281,validation,1,0,none,none,2025-04-27T00:30:00Z,,0
S013282,validation,1,0,none,none,2025-04-27T00:40:00Z,,0
S013283,validation,1,0,none,none,2025-04-27T00:50:00Z,,0
S013284,validation,1,0,none,none,2025-04-27T01:00:00Z,,0
S013285,validation,1,0,none,none,2025-04-27T01:10:00Z,,0
S013286,validation,1,0,none,none,2025-04-27T01:20:00Z,,0
S013287,validation,1,0,none,none,2025-04-27T01:30:00Z,,0
S013288,validation,1,0,none,none,2025-04-27T01:40:00Z,,0
S013289,validation,0,1,warpage,assembly,2025-04-27T01:50:00Z,,0
S013290,validation,1,0,none,none,2025-04-27T02:00:00Z,,0
S013291,validation,1,0,none,none,2025-04-27T03:40:00Z,,0
S013292,validation,1,0,none,none,2025-04-27T03:50:00Z,,0
S013293,validation,1,0,none,none,2025-04-27T04:00:00Z,,0
S013294,validation,1,0,none,none,2025-04-27T04:10:00Z,,0
S013295,validation,1,0,none,none,2025-04-27T04:20:00Z,1,1
S013296,validation,1,0,none,none,2025-04-27T04:30:00Z,,0
S013297,validation,0,1,underfill_void,molding,2025-04-27T04:40:00Z,,0
S013298,validation,1,0,none,none,2025-04-27T04:50:00Z,,0
S013299,validation,1,0,none,none,2025-04-27T05:00:00Z,,0
S013300,validation,0,1,tsv_open_short,tsv_or_interconnect,2025-04-27T05:10:00Z,,0
S013301,validation,1,0,none,none,2025-04-27T05:20:00Z,,0
S013302,validation,1,0,none,none,2025-04-27T05:30:00Z,1,1
S013303,validation,1,0,none,none,2025-04-27T05:40:00Z,1,1
S013304,validation,1,0,none,none,2025-04-27T05:50:00Z,,0
S013305,validation,1,0,none,none,2025-04-27T06:00:00Z,1,1
S013306,validation,1,0,none,none,2025-04-27T06:10:00Z,,0
S013307,validation,1,0,none,none,2025-04-27T06:20:00Z,,0
S013308,validation,1,0,none,none,2025-04-27T06:30:00Z,,0
S013309,validation,1,0,none,none,2025-04-27T06:40:00Z,,0
S013310,validation,1,0,none,none,2025-04-27T06:50:00Z,,0
S013311,validation,1,0,none,none,2025-04-27T07:00:00Z,,0
S013312,validation,1,0,none,none,2025-04-27T07:10:00Z,,0
S013313,validation,1,0,none,none,2025-04-27T07:20:00Z,,0
S013314,validation,1,0,none,none,2025-04-27T07:30:00Z,,0
S013315,validation,1,0,none,none,2025-04-27T07:40:00Z,1,1
S013316,validation,1,0,none,none,2025-04-27T07:50:00Z,1,1
S013317,validation,1,0,none,none,2025-04-27T08:00:00Z,1,1
S013318,validation,0,1,die_crack,handling,2025-04-27T08:10:00Z,,0
S013319,validation,1,0,none,none,2025-04-27T08:20:00Z,,0
S013320,validation,1,0,none,none,2025-04-27T08:30:00Z,,0
S013321,validation,0,1,warpage,assembly,2025-04-27T08:40:00Z,,0
S013322,validation,1,0,none,none,2025-04-27T08:50:00Z,1,1
S013323,validation,1,0,none,none,2025-04-27T09:00:00Z,1,1
S013324,validation,1,0,none,none,2025-04-27T09:10:00Z,,0
S013325,validation,1,0,none,none,2025-04-27T09:20:00Z,,0
S013326,validation,1,0,none,none,2025-04-27T09:30:00Z,,0
S013327,validation,1,0,none,none,2025-04-27T09:40:00Z,,0
S013328,validation,1,0,none,none,2025-04-27T09:50:00Z,,0
S013329,validation,1,0,none,none,2025-04-27T10:00:00Z,1,1
S013330,validation,1,0,none,none,2025-04-27T10:10:00Z,1,1
S013331,validation,1,0,none,none,2025-04-27T10:20:00Z,,0
S013332,validation,1,0,none,none,2025-04-27T10:30:00Z,,0
S013333,validation,1,0,none,none,2025-04-27T10:40:00Z,,0
S013334,validation,1,0,none,none,2025-04-27T10:50:00Z,1,1
S013335,validation,1,0,none,none,2025-04-27T11:00:00Z,,0
S013336,validation,1,0,none,none,2025-04-27T11:10:00Z,,0
S013337,validation,1,0,none,none,2025-04-27T11:20:00Z,,0
S013338,validation,0,1,warpage,assembly,2025-04-27T11:30:00Z,,0
S013339,validation,1,0,none,none,2025-04-27T11:40:00Z,,0
S013340,validation,1,0,none,none,2025-04-27T11:50:00Z,,0
S013341,validation,1,0,none,none,2025-04-27T12:00:00Z,,0
S013342,validation,1,0,none,none,2025-04-27T12:10:00Z,,0
S013343,validation,1,0,none,none,2025-04-27T12:20:00Z,,0
S013344,validation,1,0,none,none,2025-04-27T12:30:00Z,1,1
S013345,validation,1,0,none,none,2025-04-27T12:40:00Z,,0
S013346,validation,1,0,none,none,2025-04-27T12:50:00Z,,0
S013347,validation,1,0,none,none,2025-04-27T13:00:00Z,,0
S013348,validation,0,1,warpage,assembly,2025-04-27T13:10:00Z,,0
S013349,validation,1,0,none,none,2025-04-27T13:20:00Z,,0
S013350,validation,1,0,none,none,2025-04-27T13:30:00Z,,0
S013351,validation,1,0,none,none,2025-04-27T13:40:00Z,1,1
S013352,validation,1,0,none,none,2025-04-27T15:40:00Z,,0
S013353,validation,1,0,none,none,2025-04-27T15:50:00Z,,0
S013354,validation,1,0,none,none,2025-04-27T16:00:00Z,1,1
S013355,validation,0,1,warpage,assembly,2025-04-27T16:10:00Z,,0
S013356,validation,1,0,none,none,2025-04-27T16:20:00Z,,0
S013357,validation,1,0,none,none,2025-04-27T16:30:00Z,,0
S013358,validation,1,0,none,none,2025-04-27T16:40:00Z,,0
S013359,validation,1,0,none,none,2025-04-27T16:50:00Z,,0
S013360,validation,1,0,none,none,2025-04-27T17:00:00Z,,0
S013361,validation,1,0,none,none,2025-04-27T17:10:00Z,1,1
S013362,validation,1,0,none,none,2025-04-27T17:20:00Z,,0
S013363,validation,1,0,none,none,2025-04-27T17:30:00Z,,0
S013364,validation,1,0,none,none,2025-04-27T17:40:00Z,,0
S013365,validation,1,0,none,none,2025-04-27T17:50:00Z,,0
S013366,validation,1,0,none,none,2025-04-27T18:00:00Z,,0
S013367,validation,1,0,none,none,2025-04-27T18:10:00Z,1,1
S013368,validation,1,0,none,none,2025-04-27T18:20:00Z,,0
S013369,validation,1,0,none,none,2025-04-27T18:30:00Z,,0
S013370,validation,1,0,none,none,2025-04-27T18:40:00Z,,0
S013371,validation,1,0,none,none,2025-04-27T18:50:00Z,,0
S013372,validation,1,0,none,none,2025-04-27T19:00:00Z,,0
S013373,validation,1,0,none,none,2025-04-27T19:10:00Z,,0
S013374,validation,1,0,none,none,2025-04-27T19:20:00Z,,0
S013375,validation,1,0,none,none,2025-04-27T19:30:00Z,,0
S013376,validation,1,0,none,none,2025-04-27T19:40:00Z,,0
S013377,validation,1,0,none,none,2025-04-27T19:50:00Z,,0
S013378,validation,1,0,none,none,2025-04-27T20:00:00Z,1,1
S013379,validation,1,0,none,none,2025-04-27T20:10:00Z,,0
S013380,validation,1,0,none,none,2025-04-27T20:20:00Z,,0
S013381,validation,1,0,none,none,2025-04-27T20:30:00Z,,0
S013382,validation,1,0,none,none,2025-04-27T20:40:00Z,,0
S013383,validation,1,0,none,none,2025-04-27T20:50:00Z,,0
S013384,validation,1,0,none,none,2025-04-27T21:00:00Z,,0
S013385,validation,1,0,none,none,2025-04-27T21:10:00Z,,0
S013386,validation,1,0,none,none,2025-04-27T21:20:00Z,1,1
S013387,validation,1,0,none,none,2025-04-27T21:30:00Z,,0
S013388,validation,1,0,none,none,2025-04-27T21:40:00Z,1,1
S013389,validation,0,1,underfill_void,molding,2025-04-27T21:50:00Z,,0
S013390,validation,1,0,none,none,2025-04-27T22:00:00Z,,0
S013391,validation,1,0,none,none,2025-04-27T22:10:00Z,,0
S013392,validation,1,0,none,none,2025-04-27T22:20:00Z,,0
S013393,validation,1,0,none,none,2025-04-27T22:30:00Z,,0
S013394,validation,1,0,none,none,2025-04-27T22:40:00Z,,0
S013395,validation,1,0,none,none,2025-04-27T22:50:00Z,1,1
S013396,validation,1,0,none,none,2025-04-27T23:00:00Z,,0
S013397,validation,1,0,none,none,2025-04-27T23:10:00Z,,0
S013398,validation,1,0,none,none,2025-04-27T23:20:00Z,,0
S013399,validation,1,0,none,none,2025-04-27T23:30:00Z,1,1
S013400,validation,1,0,none,none,2025-04-27T23:40:00Z,,0
S013401,validation,1,0,none,none,2025-04-27T23:50:00Z,,0
S013402,validation,1,0,none,none,2025-04-28T00:00:00Z,1,1
S013403,validation,1,0,none,none,2025-04-28T00:10:00Z,,0
S013404,validation,1,0,none,none,2025-04-28T00:20:00Z,,0
S013405,validation,1,0,none,none,2025-04-28T00:30:00Z,,0
S013406,validation,1,0,none,none,2025-04-28T00:40:00Z,,0
S013407,validation,1,0,none,none,2025-04-28T00:50:00Z,,0
S013408,validation,1,0,none,none,2025-04-28T01:00:00Z,,0
S013409,validation,1,0,none,none,2025-04-28T01:10:00Z,,0
S013410,validation,1,0,none,none,2025-04-28T01:20:00Z,1,1
S013411,validation,1,0,none,none,2025-04-28T01:30:00Z,1,1
S013412,validation,1,0,none,none,2025-04-28T01:40:00Z,,0
S013413,validation,1,0,none,none,2025-04-28T01:50:00Z,1,1
S013414,validation,1,0,none,none,2025-04-28T02:00:00Z,,0
S013415,validation,1,0,none,none,2025-04-28T03:40:00Z,,0
S013416,validation,1,0,none,none,2025-04-28T03:50:00Z,,0
S013417,validation,1,0,none,none,2025-04-28T04:00:00Z,,0
S013418,validation,1,0,none,none,2025-04-28T04:10:00Z,,0
S013419,validation,1,0,none,none,2025-04-28T04:20:00Z,,0
S013420,validation,1,0,none,none,2025-04-28T04:30:00Z,,0
S013421,validation,1,0,none,none,2025-04-28T04:40:00Z,,0
S013422,validation,1,0,none,none,2025-04-28T04:50:00Z,,0
S013423,validation,1,0,none,none,2025-04-28T05:00:00Z,,0
S013424,validation,1,0,none,none,2025-04-28T05:10:00Z,,0
S013425,validation,1,0,none,none,2025-04-28T05:20:00Z,1,1
S013426,validation,1,0,none,none,2025-04-28T05:30:00Z,,0
S013427,validation,1,0,none,none,2025-04-28T05:40:00Z,,0
S013428,validation,1,0,none,none,2025-04-28T05:50:00Z,,0
S013429,validation,1,0,none,none,2025-04-28T06:00:00Z,,0
S013430,validation,1,0,none,none,2025-04-28T06:10:00Z,,0
S013431,validation,1,0,none,none,2025-04-28T06:20:00Z,,0
S013432,validation,1,0,none,none,2025-04-28T06:30:00Z,,0
S013433,validation,1,0,none,none,2025-04-28T06:40:00Z,,0
S013434,validation,1,0,none,none,2025-04-28T06:50:00Z,,0
S013435,validation,1,0,none,none,2025-04-28T07:00:00Z,,0
S013436,validation,1,0,none,none,2025-04-28T07:10:00Z,,0
S013437,validation,1,0,none,none,2025-04-28T07:20:00Z,,0
S013438,validation,1,0,none,none,2025-04-28T07:30:00Z,,0
S013439,validation,1,0,none,none,2025-04-28T07:40:00Z,,0
S013440,validation,1,0,none,none,2025-04-28T07:50:00Z,,0
S013441,validation,1,0,none,none,2025-04-28T08:00:00Z,,0
S013442,validation,1,0,none,none,2025-04-28T08:10:00Z,,0
S013443,validation,1,0,none,none,2025-04-28T08:20:00Z,,0
S013444,validation,1,0,none,none,2025-04-28T08:30:00Z,,0
S013445,validation,1,0,none,none,2025-04-28T08:40:00Z,,0
S013446,validation,1,0,none,none,2025-04-28T08:50:00Z,,0
S013447,validation,1,0,none,none,2025-04-28T09:00:00Z,,0
S013448,validation,1,0,none,none,2025-04-28T09:10:00Z,,0
S013449,validation,1,0,none,none,2025-04-28T09:20:00Z,,0
S013450,validation,1,0,none,none,2025-04-28T09:30:00Z,1,1
S013451,validation,1,0,none,none,2025-04-28T09:40:00Z,,0
S013452,validation,1,0,none,none,2025-04-28T09:50:00Z,,0
S013453,validation,1,0,none,none,2025-04-28T10:00:00Z,,0
S013454,validation,1,0,none,none,2025-04-28T10:10:00Z,,0
S013455,validation,0,1,underfill_void,molding,2025-04-28T10:20:00Z,,0
S013456,validation,1,0,none,none,2025-04-28T10:30:00Z,,0
S013457,validation,1,0,none,none,2025-04-28T10:40:00Z,,0
S013458,validation,1,0,none,none,2025-04-28T10:50:00Z,,0
S013459,validation,1,0,none,none,2025-04-28T11:00:00Z,0,1
S013460,validation,1,0,none,none,2025-04-28T11:10:00Z,,0
S013461,validation,1,0,none,none,2025-04-28T11:20:00Z,,0
S013462,validation,1,0,none,none,2025-04-28T11:30:00Z,,0
S013463,validation,1,0,none,none,2025-04-28T11:40:00Z,,0
S013464,validation,1,0,none,none,2025-04-28T11:50:00Z,1,1
S013465,validation,1,0,none,none,2025-04-28T12:00:00Z,,0
S013466,validation,1,0,none,none,2025-04-28T12:10:00Z,,0
S013467,validation,1,0,none,none,2025-04-28T12:20:00Z,,0
S013468,validation,1,0,none,none,2025-04-28T12:30:00Z,,0
S013469,validation,1,0,none,none,2025-04-28T12:40:00Z,,0
S013470,validation,1,0,none,none,2025-04-28T12:50:00Z,,0
S013471,validation,1,0,none,none,2025-04-28T13:00:00Z,1,1
S013472,validation,1,0,none,none,2025-04-28T13:10:00Z,,0
S013473,validation,1,0,none,none,2025-04-28T13:20:00Z,,0
S013474,validation,1,0,none,none,2025-04-28T13:30:00Z,,0
S013475,validation,1,0,none,none,2025-04-28T13:40:00Z,,0
S013476,validation,1,0,none,none,2025-04-28T15:40:00Z,1,1
S013477,validation,1,0,none,none,2025-04-28T15:50:00Z,,0
S013478,validation,1,0,none,none,2025-04-28T16:00:00Z,,0
S013479,validation,1,0,none,none,2025-04-28T16:10:00Z,,0
S013480,validation,1,0,none,none,2025-04-28T16:20:00Z,,0
S013481,validation,1,0,none,none,2025-04-28T16:30:00Z,,0
S013482,validation,1,0,none,none,2025-04-28T16:40:00Z,,0
S013483,validation,1,0,none,none,2025-04-28T16:50:00Z,1,1
S013484,validation,1,0,none,none,2025-04-28T17:00:00Z,,0
