stack_id,latent_inherited_cell_faults,latent_inherited_tsv_faults,latent_assembly_state,p_dram_electrical,p_tsv_open_short,p_microbump_open_bridge,p_die_crack,p_warpage,p_underfill_void,p_delamination,fault_dram_electrical,fault_tsv_open_short,fault_microbump_open_bridge,fault_die_crack,fault_warpage,fault_underfill_void,fault_delamination,p_reliability_failure
S015388,0,0,0.59893864,0.0046287968,0.0041147899,0.0078602407,0.0019821642,0.010761353,0.0090139894,0.0044046448,0,0,0,0,0,0,0,0.027213043
S015389,0,0,-0.086872908,0.0045469417,0.0042844006,0.0062741951,0.0022757224,0.0031742074,0.011535749,0.0034258065,0,0,0,0,0,0,0,0.012066465
S015390,0,0,2.2997349,0.0042182566,0.0048242755,0.021310369,0.0032461042,0.042164826,0.019582969,0.011323796,0,0,0,0,0,0,0,0.21083536
S015391,0,0,0.27443304,0.0048852667,0.0050839873,0.0070197295,0.0021935744,0.0055915404,0.0066972576,0.0046486223,0,0,0,0,0,0,0,0.010895112
S015392,0,0,-0.34019538,0.004468347,0.0043233358,0.00449998,0.002136794,0.0077926058,0.0085649823,0.0037442178,0,0,0,0,0,0,0,0.019384515
S015393,0,0,0.81427898,0.0041613477,0.0045747531,0.014032955,0.003381192,0.016877419,0.018678127,0.0056122413,0,0,0,0,0,0,0,0.072185029
S015394,0,0,0.18897709,0.004379392,0.0044200492,0.0071170886,0.0027547089,0.023380341,0.010742607,0.0042481845,0,0,0,0,0,0,0,0.0538012
S015395,0,1,0.97434868,0.0041976164,0.12615038,0.011809074,0.0044638263,0.035386556,0.018588915,0.0060026076,0,0,0,0,0,0,0,0.14114067
S015396,0,0,-0.11579913,0.0042192012,0.0045871165,0.0056078692,0.0027598988,0.0078713985,0.010560658,0.0041251624,0,0,0,0,0,0,0,0.019399846
S015397,0,0,0.52705053,0.0043677594,0.0040628874,0.010844791,0.0030973645,0.021552284,0.010945527,0.0054738062,0,0,0,0,0,0,0,0.05217498
S015398,0,0,-0.15876101,0.0040435712,0.0045165178,0.004703149,0.0029250894,0.0061791021,0.012369478,0.0046934797,0,0,0,0,0,0,0,0.018731643
S015399,0,0,0.82784682,0.0041851643,0.0047951279,0.0093468086,0.0028073952,0.047630914,0.01210658,0.0046814338,0,0,0,0,0,0,1,0.11885617
S015400,0,0,1.6025449,0.0043145966,0.0045803236,0.017559158,0.0033407916,0.034332772,0.01323725,0.0095695177,0,0,0,0,0,0,0,0.097819009
S015401,0,0,-0.41208348,0.0042187664,0.0041093149,0.0049696576,0.0033285494,0.0054947238,0.0093552172,0.0037542558,0,0,0,0,0,0,0,0.012150474
S015402,0,0,-0.10223129,0.0040792281,0.0046769964,0.0051043224,0.0023080465,0.0070478889,0.012194367,0.0038808535,0,0,0,0,0,0,0,0.022182109
S015403,0,0,0.54061837,0.0042455788,0.0049623352,0.0080163576,0.0037069852,0.025941641,0.014244616,0.011025032,0,0,0,0,0,0,0,0.085288968
S015404,0,0,-0.14519317,0.0044636205,0.0044776813,0.0048547722,0.0028325633,0.016896896,0.013164455,0.004069944,0,0,0,0,0,0,0,0.051197259
S015405,0,0,2.2414147,0.0042527829,0.004578033,0.031257799,0.0046307963,0.095918021,0.023272736,0.010100959,0,0,0,0,0,0,0,0.37609428
S015406,0,0,0.21611277,0.0043791395,0.0043952408,0.0067985627,0.0022436943,0.0056617625,0.0098604694,0.0036255055,0,0,0,0,0,0,0,0.013145241
S015407,0,0,-0.39851565,0.0042851235,0.0042507226,0.0044463811,0.0027718207,0.0090426993,0.0099274883,0.0034833391,0,0,0,0,0,0,0,0.021518515
S015408,0,0,-0.088663453,0.0043923292,0.0077043301,0.00689388,0.0029374759,0.01640705,0.013661599,0.0043080635,0,0,0,0,0,0,0,0.051123415
S015409,0,0,0.55418621,0.004318434,0.0062316973,0.0074615655,0.003633537,0.011645883,0.014664321,0.0042112679,0,0,0,0,0,0,0,0.04062138
S015410,0,0,-0.13162534,0.0043247689,0.0050307327,0.0071752873,0.0029691788,0.016653775,0.010935633,0.0075504971,0,0,0,0,0,0,0,0.040224581
S015411,0,0,2.2549825,0.0041634623,0.0044469942,0.029853422,0.005381413,0.098889825,0.052620676,0.008063039,0,0,0,0,0,0,0,0.63182675
S015412,0,0,0.22968061,0.0042076545,0.0044607749,0.007251397,0.0033070709,0.0074146482,0.010146983,0.0043614132,0,0,0,0,0,0,0,0.018571125
S015413,0,0,-0.38494781,0.0043385456,0.0042006546,0.0043224797,0.0023205112,0.012117082,0.012692246,0.0035618078,0,0,0,0,0,0,0,0.036225581
S015414,0,0,-0.075095614,0.0043413179,0.004741716,0.007209181,0.0026676798,0.012299632,0.010828369,0.0036763796,0,0,0,0,0,0,0,0.029531135
S015415,0,0,0.56775405,0.0042916054,0.0050067298,0.0093634612,0.0027071424,0.021195081,0.011795274,0.004850539,0,0,0,0,0,0,0,0.055975692
S015416,0,0,1.2819425,0.004326986,0.0040846677,0.01496982,0.004761353,0.061909056,0.018178065,0.012306811,0,0,0,0,0,0,0,0.21876506
S015417,0,0,0.86855033,0.0042534146,0.0041774621,0.0078631884,0.0031062652,0.031296338,0.009263513,0.005722351,0,0,0,0,0,0,0,0.059467692
S015418,0,0,0.24324845,0.0042315768,0.0041529171,0.0082542034,0.0024509845,0.0053938658,0.013812655,0.0041663069,0,0,0,0,0,0,0,0.019188224
S015419,0,0,-0.37137997,0.0044211928,0.0046577798,0.0047323718,0.0027990156,0.0076954918,0.0098165425,0.0035556575,0,0,0,0,0,0,0,0.01778568
S015420,0,0,-0.061527775,0.0042235836,0.0039386693,0.005141712,0.0026893003,0.004389325,0.014330652,0.0037633733,0,0,0,0,0,0,0,0.015947605
S015421,0,0,1.9813219,0.0042537287,0.0039680429,0.025042036,0.003872268,0.077338714,0.023493988,0.013543466,0,0,0,0,0,0,0,0.3366376
S015422,0,0,-0.10448966,0.0042997852,0.0048207006,0.0062836625,0.0034895605,0.006917276,0.010229406,0.0036767683,0,0,0,0,0,0,0,0.016330777
S015423,0,0,0.88211817,0.0042533509,0.0046849793,0.010318169,0.003632481,0.019420254,0.013023476,0.0054691093,0,0,0,0,0,0,0,0.0546425
S015424,0,0,0.25681629,0.0040904873,0.0039000038,0.0068801134,0.003050949,0.013137653,0.011696566,0.004386358,0,0,0,0,0,0,0,0.035413157
S015425,0,0,-0.35781213,0.004037737,0.0042221702,0.0059168641,0.0026838321,0.012785959,0.011338525,0.0037848798,0,0,0,0,0,0,0,0.034138097
S015426,0,0,-0.047959935,0.0041484888,0.0051172612,0.007789956,0.0032583666,0.011165934,0.012713396,0.0041707135,0,0,0,0,0,0,0,0.032317188
S015427,0,0,0.59488973,0.0041952937,0.0040193039,0.0066560497,0.0031864721,0.014764607,0.015095469,0.0054196879,0,0,0,0,0,0,0,0.052981926
S015428,0,0,-0.090921818,0.00408926,0.00441022,0.0057369421,0.0035612632,0.0087685144,0.0092521747,0.004862142,0,0,0,0,0,0,0,0.018582741
S015429,0,0,0.89568601,0.0044901821,0.0044343202,0.0076893699,0.0031781841,0.017207461,0.01308176,0.0051488516,0,0,0,0,0,0,0,0.051612866
S015430,0,0,0.27038413,0.0042134888,0.0045073132,0.0074042064,0.0029155642,0.032307799,0.022645124,0.0059340851,0,0,0,0,0,0,0,0.16569419
S015431,0,0,-0.34424429,0.0040127573,0.0057184288,0.005048814,0.003312206,0.0078738612,0.01328927,0.0058092603,0,0,0,0,0,0,0,0.026322971
S015432,0,0,-0.034392096,0.0042592206,0.0051689825,0.005974959,0.0030893991,0.0095079482,0.010215511,0.0037547976,0,0,0,0,0,0,0,0.022660661
S015433,0,0,0.60845757,0.0043535433,0.004309466,0.0083898571,0.0030044556,0.026616341,0.013059395,0.0078721757,0,0,0,0,0,0,0,0.07659896
S015434,0,0,-0.077353979,0.0042319533,0.0045406634,0.0050103305,0.00257933,0.0028284404,0.010457098,0.0036214552,0,0,0,0,0,0,0,0.0075455232
S015435,0,0,0.90925385,0.0044313613,0.005308496,0.010304575,0.0042307107,0.017652734,0.011466231,0.0049784563,0,0,0,0,0,0,0,0.04559644
S015436,0,0,0.28395197,0.0041145606,0.0040334576,0.0087831081,0.0026807264,0.011055846,0.011069474,0.0053839556,0,0,0,0,0,0,0,0.028975253
S015437,0,0,-0.33067645,0.0042312488,0.0040616436,0.0063346918,0.003451307,0.0045826509,0.01085405,0.0044989643,0,0,0,0,0,0,0,0.011789658
S015438,0,0,-0.020824257,0.0046033253,0.0044315257,0.0077563279,0.0032312857,0.0064321254,0.014433759,0.0035848857,0,0,0,0,0,0,0,0.023181816
S015439,0,0,0.62202541,0.0042147254,0.0047204487,0.0090102424,0.0026895709,0.017281907,0.012823589,0.0063837184,0,0,0,0,0,0,0,0.051803742
S015440,0,0,-0.063786139,0.0041952519,0.0049886683,0.0049301132,0.0023915695,0.01833064,0.011295107,0.0052466868,0,0,0,0,0,0,0,0.048129413
S015441,0,0,0.92282169,0.0044085587,0.0043719575,0.012609582,0.0029404412,0.022588585,0.012865397,0.0051209229,0,0,0,0,0,0,0,0.064740334
S015442,0,0,0.2975198,0.0042878974,0.0053919816,0.0076481021,0.0031337071,0.03001958,0.011088346,0.0051786764,0,0,0,0,0,0,0,0.070121992
S015443,0,0,-0.31710861,0.0043866473,0.004233904,0.0045753272,0.0024248012,0.0094403471,0.0098636213,0.00444444,0,0,0,0,0,0,0,0.020713269
S015444,0,0,-0.0072564179,0.0043388652,0.0050834716,0.0062422072,0.0032822295,0.0064172892,0.01132955,0.0046142565,0,0,0,0,0,0,0,0.017486019
S015445,0,0,0.63559325,0.0044029693,0.004765672,0.0092462355,0.0035861492,0.014536735,0.013800319,0.0048122974,0,0,0,0,0,0,0,0.048016673
S015446,0,0,-0.0502183,0.0040239051,0.003852621,0.0062186951,0.0024434719,0.010129888,0.011254662,0.0040376472,0,0,0,0,0,0,0,0.028253461
S015447,0,0,0.93638953,0.0040131894,0.0051904787,0.011766366,0.0038454213,0.026857989,0.010622368,0.0056243989,0,0,0,0,0,0,0,0.063182065
S015448,0,0,0.31108764,0.0043386199,0.0052275176,0.0062639947,0.0028601887,0.027084521,0.011572817,0.0044910417,0,0,0,0,0,0,0,0.070410484
S015449,0,0,-0.30354077,0.0042856345,0.004213901,0.0056387352,0.0027700012,0.0056450835,0.014991454,0.0039550327,0,0,0,0,0,0,0,0.020854324
S015450,0,0,0.0063114213,0.0044084748,0.0040378167,0.0062051161,0.0020130551,0.0050634122,0.01162298,0.0041204146,0,0,0,0,0,0,0,0.015634973
S015451,0,0,0.64916109,0.0042085663,0.0049427917,0.0070049698,0.0037301735,0.028968321,0.011102624,0.013982762,0,0,0,0,0,0,0,0.069207069
S015452,0,0,-0.036650461,0.0044494701,0.0041434625,0.0059647548,0.0024652113,0.013318084,0.01065838,0.0036825779,0,0,0,0,0,0,0,0.03050288
S015453,0,0,0.94995737,0.0038709842,0.0050873682,0.0092996405,0.0032698745,0.030312848,0.016848888,0.0067046967,0,0,0,0,0,0,0,0.11687378
S015454,0,0,0.32465548,0.0041293077,0.0042063006,0.0076248626,0.0033330496,0.012623887,0.011754932,0.0040396439,0,0,0,0,0,0,0,0.034031389
S015455,0,0,-0.28997293,0.0043154011,0.0040203727,0.0053892609,0.0026878602,0.0054640642,0.014266892,0.0041216033,0,0,0,0,0,0,0,0.020339887
S015456,0,0,0.01987926,0.0041165865,0.0045669672,0.0051875678,0.0028466244,0.011041622,0.008955777,0.0040514176,0,0,0,0,0,0,0,0.022922182
S015457,0,0,0.55889422,0.0051917336,0.0055090141,0.0090303951,0.0038975825,0.023532459,0.012149083,0.0050013362,0,0,0,0,0,0,0,0.06225673
S015458,0,0,-0.055734195,0.0052758153,0.0079965417,0.0072051617,0.0035298942,0.0086240591,0.01014681,0.0038283945,0,0,0,0,0,0,0,0.020812864
S015459,0,0,0.254118,0.0053656453,0.0063724491,0.0071459725,0.0033480895,0.011950754,0.011709602,0.0038607703,0,0,0,0,0,0,0,0.032663111
S015460,0,0,0.89696766,0.0050877157,0.0043084748,0.0095484236,0.0029819245,0.017126595,0.014027271,0.0057192552,0,0,0,0,0,0,0,0.05695666
S015461,0,0,0.21115612,0.0052085962,0.0056780962,0.0065283149,0.0036397806,0.0084043575,0.0094835641,0.0042510417,0,0,0,0,0,0,0,0.018588308
S015462,0,0,1.1977639,0.0051711774,0.0045441229,0.011008497,0.0034729594,0.058390769,0.014449343,0.0083318133,0,0,0,0,0,0,0,0.17570127
S015463,0,0,0.57246206,0.0050849702,0.006782822,0.0086642505,0.0039578893,0.034680491,0.017618546,0.0078330736,0,0,0,0,0,0,0,0.13222938
S015464,0,0,-0.042166355,0.0049831786,0.0052098595,0.007289162,0.0033230641,0.010758445,0.010631377,0.0039025075,0,0,0,0,0,0,0,0.025794197
S015465,0,0,0.26768584,0.0054038426,0.004918191,0.0065616923,0.0033704918,0.0086923249,0.010058539,0.0039032631,0,0,0,0,0,0,0,0.020555495
S015466,0,0,0.9105355,0.0052934443,0.0046344783,0.010189216,0.0048097654,0.046570502,0.017399479,0.0055756867,0,0,0,0,0,0,0,0.16944009
S015467,0,0,0.22472395,0.0053441434,0.0049022406,0.0056621668,0.0041144906,0.0094986662,0.011071928,0.0046434966,0,0,0,0,0,0,0,0.02455816
S015468,0,0,1.2113318,0.0051775641,0.0053326669,0.012463733,0.0043420695,0.037842868,0.014035491,0.0076406572,0,0,0,0,0,0,0,0.11554237
S015469,0,0,0.5860299,0.0050947261,0.0060918527,0.0066063977,0.0034433218,0.0088125608,0.0090538502,0.0045428158,0,0,0,0,0,0,0,0.019449137
S015470,0,0,-0.028598516,0.0054986987,0.0050152433,0.0068276832,0.0031253523,0.0085673819,0.01163486,0.003678916,0,0,0,0,0,0,0,0.024388535
S015471,0,0,0.28125368,0.0055271053,0.0050073873,0.0081769553,0.0037372116,0.018018428,0.010123367,0.0045792384,0,0,0,0,0,0,0,0.041860449
S015472,0,0,0.92410334,0.0051671348,0.0050253687,0.010572162,0.0038835485,0.05596409,0.01526714,0.0050337509,0,0,0,0,0,0,0,0.17231362
S015473,0,0,0.23829179,0.005019769,0.0058766013,0.010386571,0.0030096427,0.0075027642,0.0093349372,0.0041060843,0,0,0,0,0,0,0,0.01647073
S015474,0,0,1.2248996,0.0052301973,0.0051570219,0.011696731,0.004413426,0.032404551,0.012781911,0.0054925013,0,0,0,0,0,0,0,0.091986071
S015475,0,0,0.59959774,0.0050997869,0.0055452281,0.0090340716,0.0031297141,0.02828786,0.013509261,0.0044966822,0,0,0,0,0,0,0,0.0849482
S015476,0,0,-0.015030677,0.0051784791,0.006614453,0.0063878906,0.003749786,0.011512402,0.010872819,0.0037113151,0,0,0,0,0,0,0,0.029544559
S015477,0,0,0.29482152,0.0054992179,0.0069116837,0.0078289279,0.0040290869,0.015844723,0.012892623,0.0045551672,0,0,0,0,0,0,0,0.047535909
S015478,0,0,0.93767118,0.0053418052,0.0054263961,0.0084943186,0.0049276607,0.016118958,0.031352676,0.0069877572,0,0,0,0,0,0,0,0.12751986
S015479,0,0,0.25185963,0.0052489051,0.0053156961,0.0049029399,0.0033717677,0.0094691635,0.016088519,0.0039653531,0,0,0,0,0,0,0,0.037490636
S015480,0,0,1.2384675,0.0054600405,0.0067108455,0.014261651,0.0036384193,0.038497228,0.012060061,0.0051947704,0,0,0,0,0,0,0,0.093814126
S015481,0,0,0.61316558,0.0049674187,0.0062301357,0.0073038086,0.0046372019,0.014885181,0.021492568,0.0046665091,0,0,0,0,0,0,0,0.076325586
S015482,0,0,-0.0014628378,0.0051030219,0.0060046719,0.0072424588,0.0028992995,0.02210486,0.012226351,0.0045825668,0,0,0,0,0,0,0,0.058156573
S015483,0,0,0.30838935,0.0049699363,0.0047449914,0.0063972696,0.004242,0.021537473,0.011107149,0.0059962537,0,0,0,0,0,0,0,0.055125995
S015484,0,0,0.95123902,0.0049431381,0.0049976348,0.011538301,0.0034431806,0.033770382,0.010128943,0.0057308562,0,0,0,0,0,0,0,0.072944331
S015485,0,0,0.26542747,0.0050882566,0.0046370138,0.0080094756,0.0042558417,0.010742441,0.024647358,0.0061880642,0,0,0,0,0,0,0,0.068054918
S015486,0,0,1.2520353,0.0052277489,0.0043521624,0.014029442,0.0056086336,0.041656243,0.028018481,0.0072726845,0,0,0,0,0,0,0,0.24128801
S015487,0,0,0.62673342,0.005327511,0.006527338,0.011008151,0.003528945,0.01160585,0.01166995,0.00536929,0,0,0,0,0,0,0,0.031310219
S015488,0,0,0.012105001,0.0048668012,0.0053387663,0.0072712701,0.0047550581,0.015548429,0.013562643,0.0043144803,0,0,0,0,0,0,0,0.049350837
S015489,0,0,0.32195719,0.005134515,0.0049961644,0.0055183889,0.003183255,0.013679255,0.011666697,0.0046083372,0,0,0,0,0,0,0,0.037568839
S015490,0,0,0.96480686,0.005234908,0.0047351432,0.01066533,0.0035151811,0.016337583,0.012675249,0.004581488,0,0,0,0,0,0,0,0.04781079
S015491,0,0,0.27899531,0.0050302318,0.0046143582,0.0070170862,0.0027654038,0.0046515441,0.010157377,0.0037066761,0,0,0,0,0,0,0,0.010960422
S015492,0,0,1.2656031,0.0053602757,0.0084155626,0.011428335,0.0046608577,0.065700189,0.016457873,0.0053533631,0,0,0,0,0,0,0,0.2166237
S015493,0,0,0.64030126,0.0050827651,0.0051536833,0.0076778101,0.0038876519,0.016521039,0.010726978,0.0043960134,0,0,0,0,0,0,0,0.039618826
S015494,0,0,0.025672841,0.0054644084,0.004668163,0.0067746231,0.0031403527,0.0072306575,0.010960298,0.0037309177,0,0,0,0,0,0,0,0.017986916
S015495,0,0,0.33552503,0.0049986342,0.0043588519,0.0083143952,0.0028617612,0.021750302,0.013932173,0.0051764474,0,0,0,0,0,0,0,0.069076834
S015496,0,0,0.9783747,0.0054065197,0.0050185987,0.0099356501,0.0028546293,0.010306376,0.02452862,0.0069243657,0,0,0,0,0,0,0,0.067400062
S015497,0,0,0.29256315,0.0051353596,0.005347891,0.007807995,0.0027011609,0.0090504526,0.0099528027,0.004034814,0,0,0,0,0,0,0,0.021031214
S015498,0,0,1.279171,0.0056070572,0.0050864983,0.013813492,0.0029652962,0.048033409,0.015974602,0.0088434701,0,0,0,0,0,0,0,0.15844313
S015499,0,0,0.65386909,0.0054204696,0.006097539,0.010895291,0.004562123,0.020206451,0.010868108,0.0055237203,0,0,0,0,0,0,0,0.049716912
S015500,0,0,0.03924068,0.0050469652,0.005979626,0.0058571803,0.003397343,0.0064848902,0.011590703,0.0036365923,0,0,0,0,0,0,0,0.018476544
S015501,0,0,0.34909287,0.0050936314,0.0057814291,0.0071959062,0.0038671718,0.031051391,0.013855897,0.0067223771,0,0,0,0,0,0,0,0.10146479
S015502,0,0,0.99194254,0.0051427183,0.0064473649,0.012580165,0.0029269702,0.023570239,0.022170853,0.0054982723,0,0,0,0,0,0,0,0.12039631
S015503,0,0,0.30613099,0.0054399859,0.0046712921,0.0072357263,0.0025781162,0.015243538,0.010190356,0.0045899779,0,0,0,0,0,0,0,0.033716203
S015504,0,0,1.2927388,0.0050310704,0.0045021657,0.015434605,0.0032472248,0.065667117,0.021059274,0.0067703582,0,0,0,0,0,0,0,0.2728887
S015505,0,0,0.66743693,0.0053970052,0.0044884986,0.00912058,0.0030799015,0.024206015,0.013486373,0.004280688,0,0,0,0,0,0,0,0.072821494
S015506,0,0,0.052808519,0.005350218,0.0069775875,0.005952466,0.0031533231,0.011160007,0.012521071,0.0046551693,0,0,0,0,0,0,0,0.033768901
S015507,0,0,0.36266071,0.0053017539,0.005130644,0.0084557251,0.0036412674,0.018581465,0.012248072,0.0061592271,0,0,0,0,0,0,0,0.052477938
S015508,0,0,1.0055104,0.0050569723,0.0062563156,0.010259133,0.004045152,0.067991471,0.017047416,0.0056227727,0,0,0,0,0,0,0,0.22440245
S015509,0,0,0.31969883,0.0052250202,0.0051741976,0.0068734349,0.0033296275,0.033135317,0.010748462,0.0041718886,0,0,0,0,0,0,0,0.075693525
S015510,0,0,1.3063067,0.0054840984,0.0050609745,0.011706647,0.0029134654,0.023704581,0.01464189,0.0060162433,0,0,0,0,0,0,0,0.079203816
S015511,0,0,0.68100477,0.005211334,0.0048973897,0.011005424,0.0033450289,0.01622108,0.010317313,0.0051334405,0,0,0,0,0,0,0,0.039998513
S015512,0,0,0.066376358,0.0051378741,0.0046849251,0.0063254095,0.0037198646,0.010498915,0.011198472,0.0037781656,0,0,0,0,0,0,0,0.026512051
S015513,0,0,0.37622855,0.0053400577,0.0053024829,0.0063883726,0.0036491421,0.0070344374,0.011667974,0.0039728237,0,0,0,0,0,0,0,0.018853727
S015514,0,0,1.0190782,0.0051975924,0.0048294935,0.0090308278,0.0031779573,0.012822899,0.013462945,0.0044597591,0,0,0,0,0,0,0,0.041024586
S015515,0,0,0.33326667,0.005347931,0.0048735396,0.0098366757,0.0039014169,0.02507472,0.022604735,0.0063903275,0,0,0,0,1,0,0,0.13071626
S015516,0,0,1.3198745,0.0053400184,0.0062451405,0.010137954,0.0053358259,0.031540782,0.021541912,0.0054976942,0,0,0,0,0,0,0,0.14467181
S015517,0,0,0.69457261,0.0053614581,0.010719653,0.0085157563,0.0060924908,0.027616128,0.034981195,0.0068475713,0,0,0,0,0,0,0,0.22769298
S015518,0,0,0.079944197,0.0052794342,0.0057545375,0.0055191282,0.0035746836,0.01249576,0.011840566,0.0049563688,0,0,0,0,0,0,0,0.03407842
S015519,0,0,-0.47811249,0.0045505484,0.0048423803,0.0048187428,0.0046501095,0.014156779,0.0099801522,0.0044578324,0,0,0,0,0,0,0,0.031774196
S015520,0,0,-0.1682603,0.004579024,0.0052115722,0.0060323163,0.0031047458,0.0047005482,0.0096979192,0.0039988685,0,0,0,0,0,0,0,0.011200031
S015521,0,0,0.47458937,0.0046854155,0.0058221734,0.0069508043,0.0038881537,0.0096737899,0.010983223,0.0043676987,0,0,0,0,0,0,0,0.0250123
S015522,0,0,-0.21122218,0.0049156687,0.0052260857,0.0049940124,0.0036835807,0.0066346371,0.011007886,0.0044674094,0,0,0,0,0,0,0,0.017944114
S015523,0,0,0.77538565,0.0044823718,0.0048177807,0.012878359,0.00326468,0.026395047,0.01440253,0.0067687733,0,0,0,0,0,0,0,0.082349913
S015524,0,0,0.15008377,0.0042423303,0.0040211423,0.0065411642,0.0028972949,0.020578401,0.014561053,0.0059519512,0,0,0,0,0,0,0,0.072263418
S015525,0,0,-0.46454465,0.0045041826,0.0050029504,0.0051813682,0.0030083559,0.010916613,0.0093452507,0.0034525767,0,0,0,0,0,0,0,0.023591682
S015526,0,0,-0.15469246,0.0046621156,0.0050776347,0.0067326986,0.0031826384,0.0098252162,0.00989832,0.0036351511,0,0,0,0,0,0,0,0.023089102
S015527,0,0,0.48815721,0.0046032894,0.004437824,0.0089802261,0.0026464099,0.014657588,0.012472684,0.0042067998,0,0,0,0,0,0,0,0.042729842
S015528,0,0,-0.19765434,0.0045433299,0.0049132658,0.0051889924,0.0026805266,0.0086190427,0.0095418951,0.0036278517,0,0,0,0,0,0,0,0.019385143
S015529,0,0,0.78895349,0.0045633317,0.0047063563,0.0087999031,0.003785065,0.020721449,0.011481272,0.0044770486,0,0,0,0,0,0,0,0.053863339
S015530,0,0,0.16365161,0.0044619473,0.0044598326,0.006875858,0.0028546484,0.022654437,0.019226161,0.0062856437,0,0,0,0,0,0,0,0.10175156
S015531,0,0,-0.45097681,0.0045225649,0.0053944556,0.0041562114,0.0031636434,0.010901376,0.0095693643,0.0046778638,0,0,0,0,0,0,0,0.025205338
S015532,0,0,-0.14112462,0.0047778054,0.0043930808,0.0064841292,0.0041960358,0.0055282438,0.011923652,0.0041649421,0,0,0,0,0,0,0,0.016380409
S015533,0,0,0.50172505,0.004824561,0.0066022363,0.0079155826,0.0043427019,0.013663104,0.011701366,0.0044568829,0,0,0,0,0,0,0,0.034618487
S015534,0,0,-0.1840865,0.0046232355,0.0048909748,0.0058461702,0.0038338138,0.0058757901,0.0092622765,0.00343542,0,0,0,0,0,0,0,0.012921589
S015535,0,0,0.80252133,0.0047188175,0.005114866,0.010355222,0.0033664369,0.051650447,0.011554312,0.0053040541,0,0,0,0,0,0,0,0.11947681
S015536,0,0,0.17721944,0.0043208426,0.004157115,0.0067631149,0.0024146466,0.013214454,0.0093091699,0.0037038165,0,0,0,0,0,0,0,0.027812938
S015537,0,0,-0.43740897,0.0046343254,0.004452152,0.004926124,0.0036307245,0.0092420807,0.010287689,0.0034981202,0,0,0,0,0,0,0,0.022077681
S015538,0,0,-0.12755678,0.0050719691,0.0056122842,0.0050736014,0.0035484598,0.0068165691,0.010215217,0.0038284914,0,0,0,0,0,0,0,0.016988631
S015539,0,0,0.51529289,0.0044407198,0.0047498758,0.006374297,0.0028281292,0.01116027,0.011073157,0.0045064837,0,0,0,0,0,0,0,0.029235712
S015540,0,0,-0.17051866,0.0046917608,0.0048835411,0.0062700423,0.0024554441,0.0040230489,0.0089520865,0.0041272301,0,0,0,0,0,0,0,0.0084232798
S015541,0,0,0.81608917,0.0047765762,0.0046954067,0.013509009,0.0040358276,0.017757347,0.012541172,0.027782639,0,0,0,0,0,0,0,0.052879324
S015542,0,0,0.19078728,0.0045492494,0.0049771138,0.0068089797,0.0026644734,0.0060203246,0.010269154,0.0036901508,0,0,0,0,0,0,0,0.01463654
S015543,0,0,-0.42384113,0.0047535665,0.0055321707,0.0053583791,0.003463927,0.0068960776,0.010174909,0.0036784332,0,0,0,0,0,0,0,0.017120671
S015544,0,0,-0.11398894,0.004259735,0.0049987064,0.0054253238,0.0029710037,0.006652897,0.0093382913,0.0034403416,0,0,0,0,0,0,0,0.014378058
S015545,0,0,0.52886073,0.0045428813,0.0044327315,0.0067495098,0.0032183272,0.0089400648,0.011184749,0.0040785322,0,0,0,0,0,0,0,0.022662012
S015546,0,0,-0.15695082,0.004568127,0.0047771767,0.006387717,0.0031608792,0.004919021,0.0093884411,0.0036561277,0,0,0,0,0,0,0,0.011171963
S015547,0,0,0.82965701,0.0043683863,0.0041206444,0.0079605372,0.002723563,0.022771913,0.013641206,0.0044154127,0,0,0,0,0,0,0,0.06960162
S015548,0,0,0.20435512,0.0046978921,0.0057152029,0.0075975108,0.0027105429,0.011165321,0.010884242,0.0049400998,0,0,0,0,0,0,0,0.029163227
S015549,0,0,-0.41027329,0.0045286604,0.005527784,0.0041308115,0.0044190568,0.0077512311,0.0090341621,0.0037467589,0,0,0,0,0,0,0,0.015986649
S015550,0,0,-0.1004211,0.0045635991,0.0045733273,0.0054831429,0.0032260585,0.0089461003,0.012021807,0.0041235591,0,0,0,0,0,0,0,0.02541737
S015551,0,0,0.54242857,0.0048865515,0.0058852419,0.007749684,0.003634197,0.010294355,0.010927655,0.0043235056,0,0,0,0,0,0,0,0.026357173
S015552,0,0,-0.14338298,0.0044282503,0.0058609565,0.0063815179,0.0034903032,0.022351166,0.010785285,0.0041332572,0,0,0,0,0,0,0,0.051511648
S015553,0,0,0.84322485,0.0047229281,0.0047818267,0.0080391301,0.0031263451,0.018107864,0.010426298,0.0085034038,0,0,0,0,0,0,0,0.043655589
S015554,0,0,0.21792296,0.0045863819,0.0049522951,0.0071452807,0.0028126617,0.0075321641,0.011456152,0.0040470374,0,0,0,0,0,0,0,0.020704811
S015555,0,0,-0.39670545,0.0045051798,0.0049983905,0.004753621,0.003457628,0.012026073,0.0090168289,0.0043806067,0,0,0,0,0,0,0,0.023660685
S015556,0,0,-0.08685326,0.0048371261,0.0044768463,0.00740219,0.002460518,0.0070430999,0.011154211,0.0036685052,0,0,0,0,0,0,0,0.019407897
S015557,0,0,0.5559964,0.004315615,0.0044972492,0.0093060943,0.0034626591,0.015870314,0.011353886,0.0045651062,0,0,0,0,0,0,0,0.041505937
