die_id,latent_die_stress,latent_cell_fault,latent_tsv_open_fault,latent_tsv_short_fault,latent_local_cluster,actual_tsv_copper_void_pct,actual_tsv_diameter_um,actual_tsv_etched_depth_um,actual_critical_dimension_nm,actual_film_thickness_nm
D0175001,0.32966011,0,0,0,1.0298651e-09,0.36577259,5.148648,64.906603,24.115373,40.006835
D0175002,0.54927255,0,0,0,5.7884835e-13,0.36527775,5.0668968,64.80664,24.565943,40.686286
D0175003,0.80992916,0,0,0,2.2708904e-10,0.33398085,5.0431886,65.10863,24.52795,40.865739
D0175004,0.1930982,0,0,0,1.6149797e-12,0.55766879,5.1399666,66.060436,24.211157,41.017203
D0175005,1.21432,0,0,0,7.6823517e-05,0.26972354,5.1665368,64.825011,24.646145,40.388821
D0175006,1.0578989,0,0,0,1.2316388e-06,0.3392502,5.0513901,65.813104,24.472017,40.565107
D0175007,-0.21015136,0,0,0,1.3846414e-05,0.28464419,5.1359705,65.272573,24.267053,41.049341
D0175008,0.35722424,0,0,0,0.23338896,0.31161126,5.0626334,65.116723,24.458212,41.023473
D0175009,0.24506478,0,0,0,0,0.81045308,5.2607204,66.974449,25.089527,41.795668
D0175010,0.59662787,0,0,0,0,0.90531057,5.1501012,66.965971,25.114593,42.219514
D0175011,0.33708514,0,0,0,0,0.73996511,5.3046023,67.062334,24.747122,42.983914
D0175012,0.72078531,0,0,0,0,0.56347869,5.1790363,66.138381,24.754506,42.787116
D0175013,1.416193,0,0,0,0,0.69805748,5.1639026,67.151401,24.77757,42.800152
D0175014,1.0328568,0,0,0,0,1.1624719,5.2416611,66.261052,24.996459,42.426655
D0175015,0.37292738,0,0,0,0,1.6232196,5.1535496,65.885667,24.701478,42.777547
D0175016,0.53510948,0,0,0,0,0.80055599,5.1635261,66.601922,25.226845,41.94499
D0175017,0.64748806,0,0,0,0,1.4826943,5.2069743,66.302597,24.824687,42.757263
D0175018,0.77623815,0,1,0,0,1.020301,5.1638761,66.397594,24.976732,42.178678
D0175019,0.65322803,1,0,0,0,1.4700383,5.1615951,66.619391,24.896826,42.680841
D0175020,0.043853569,0,0,0,0,0.60476597,5.1786359,65.04148,25.066594,42.406166
D0175021,0.34332186,1,0,0,0,0.91885907,5.2475603,66.004032,25.139407,41.403965
D0175022,0.9387056,0,0,0,0,1.6765765,5.1493854,66.350868,25.392727,42.323156
D0175023,-0.12035215,0,0,0,0,0.60756552,5.1254828,66.144277,24.852595,43.056492
D0175024,0.045644213,0,0,0,0,0.55146272,5.1925846,66.036265,24.538773,41.187057
D0175025,0.54675737,0,0,0,0,0.60188449,5.2262055,65.466146,25.027924,41.647285
D0175026,0.32496052,0,0,0,0,0.95488313,5.1032411,66.812885,24.471124,42.567787
D0175027,0.2179066,0,0,0,0,0.71113654,5.2182384,66.975441,24.976335,43.210101
D0175028,-0.025903113,0,0,0,0,1.1505725,5.1887284,65.59904,24.689353,42.53135
D0175029,0.58148627,0,0,0,0,0.35966435,5.1972846,67.180404,25.05342,42.567648
D0175030,0.56265198,0,0,0,0,0.69260375,5.1604189,66.127484,24.692244,42.427885
D0175031,0.7707523,0,0,0,0,0.97794246,5.2344868,65.914989,25.262046,42.160142
D0175032,0.25961976,0,0,0,0,1.240931,5.1591794,65.634456,25.050411,43.211811
D0175033,-0.097540914,0,0,0,0,0.79476275,5.2336037,66.455531,24.769844,42.389596
D0175034,0.1007037,0,0,0,0,0.46106616,5.2770402,67.391631,25.15433,42.166385
D0175035,0.67291249,0,0,0,0,0.62000033,5.2476959,66.635696,24.822926,43.105092
D0175036,0.17538497,0,0,0,0,0.49190713,5.1542171,66.87393,24.855983,41.946125
D0175037,0.39075161,0,0,0,0,0.575475,5.2171953,65.940715,24.930873,42.589429
D0175038,0.44313077,0,0,0,0,1.7352478,5.2682257,65.64924,24.977599,42.304773
D0175039,0.36832212,0,0,0,0,0.51936549,5.2614906,66.23014,24.715031,42.282537
D0175040,0.66305043,0,0,0,0,1.1184997,5.2468932,66.44845,24.956127,42.826528
D0175041,1.0770189,0,0,0,0,1.0140668,5.0087721,65.262701,24.872377,41.456617
D0175042,1.4793304,0,0,0,0,0.7962268,5.0646178,66.202824,24.864439,40.409324
D0175043,1.0632694,0,0,0,0,1.6032944,5.1176497,65.491539,24.769382,40.906193
D0175044,1.1863705,0,0,0,0,0.49064137,5.0048984,65.570551,24.486513,41.387907
D0175045,1.1570228,0,0,0,0,1.0147037,4.9721378,65.260954,24.751963,41.551092
D0175046,1.0345089,0,0,0,0,0.52708831,5.0664131,65.423944,24.624074,40.888463
D0175047,1.2576759,0,0,0,0,0.39820164,5.0273974,65.209525,24.612143,40.840823
D0175048,1.1963399,0,0,0,0,0.71484358,5.1915345,65.193225,24.954617,41.390949
D0175049,1.2125689,0,0,0,0,0.74099195,5.031915,64.983678,24.831047,41.579606
D0175050,0.99726787,0,0,0,0,0.73111886,5.0713988,64.425948,24.763572,40.733561
D0175051,1.022506,0,0,0,0,0.62147573,5.0829219,65.267482,25.057346,40.784455
D0175052,2.0209161,0,0,0,0,0.79172809,5.0819699,64.350994,24.909968,40.942122
D0175053,0.61717537,0,0,0,0,0.81710071,5.1496335,65.851632,24.663155,41.230514
D0175054,1.5161812,0,0,0,0,1.3093224,5.1259662,65.813156,24.970033,40.289903
D0175055,1.4906523,0,0,0,0,0.62009326,5.0604457,65.653599,24.938135,40.452193
D0175056,0.75393915,0,0,0,0,0.75988309,5.00775,65.608208,24.685696,40.901195
D0175057,0.84249566,0,0,0,0,0.53265578,5.1077361,66.307071,24.530672,41.118294
D0175058,1.6021871,0,0,0,0,1.4302914,5.0580155,65.762022,24.968721,41.170258
D0175059,0.9623651,0,0,0,0,1.7910946,5.0661979,65.681696,24.559809,39.973567
D0175060,1.196339,0,1,0,0,0.63438976,5.0748271,65.12977,25.0234,40.798214
D0175061,1.5054335,0,0,0,0,1.2670177,5.0100284,65.557715,24.476574,39.76437
D0175062,1.0490317,0,0,0,0,0.71342352,5.1241175,65.516599,24.454746,40.784409
D0175063,0.76085801,0,0,0,0,0.6815927,5.1097103,65.537984,24.579018,40.951527
D0175064,0.89058597,0,0,0,0,0.60465362,5.0656148,65.161433,24.522688,41.075378
D0175065,1.0813657,0,0,0,0,0.45316124,5.1053512,65.778612,24.684583,41.084771
D0175066,1.3876385,0,0,0,0,0.6769514,5.037579,65.548307,24.997244,40.573008
D0175067,1.0542073,0,0,0,0,0.78629244,5.1014682,65.426962,24.368619,40.501472
D0175068,1.1730892,0,0,0,0,0.76963861,5.1136428,66.071363,24.628427,41.017677
D0175069,0.79419895,0,0,0,0,1.0230343,5.0138315,65.00879,24.373908,40.980916
D0175070,1.0467289,0,0,0,0,1.2721978,4.9865872,65.338686,24.713446,40.005851
D0175071,1.8612799,0,0,0,0,2.1339799,5.1129645,65.025421,25.036862,41.486874
D0175072,1.2385001,0,0,0,0,0.83682982,5.1309506,65.200081,24.735725,41.202496
D0175073,0.13946572,0,0,0,0,0.48399621,5.0897006,64.825514,24.224834,40.668245
D0175074,0.5823133,0,0,0,0,0.23115023,4.9850439,64.730548,24.116041,40.079378
D0175075,0.6875981,0,0,0,0,0.79673712,4.9037823,65.044051,24.757779,40.668607
D0175076,0.24774037,0,0,0,0,0.47419201,5.0509807,65.025335,24.744467,40.485139
D0175077,0.50921555,0,0,0,0,0.29917429,4.950266,65.77007,24.571968,40.436004
D0175078,0.25932687,0,0,0,0,0.36179559,5.1077957,65.463545,24.450996,40.193417
D0175079,0.41815131,0,0,0,0,0.5854421,5.0229907,65.363537,24.175258,40.309458
D0175080,0.32515825,0,0,0,0,0.34636252,5.1392213,64.835376,24.464063,40.207837
D0175081,0.63974132,0,0,0,0,0.63740582,5.0979096,65.178161,24.646272,40.44106
D0175082,1.0830694,0,0,0,0,0.84169903,5.0833071,65.404052,24.741528,40.964813
D0175083,0.59023037,0,0,0,0,0.96987948,5.1182582,65.262646,24.617033,40.426412
D0175084,0.66117834,0,0,0,0,0.28046034,5.0331474,65.041362,24.319226,40.231713
D0175085,0.43497167,0,0,0,0,0.36139366,4.9952345,65.644721,24.322373,39.35917
D0175086,0.39824583,0,0,0,0,0.40306436,5.0021306,64.846075,24.457042,41.135885
D0175087,0.41819425,0,0,0,0,0.38956465,5.1151535,65.634966,24.236173,40.415549
D0175088,1.0085522,0,0,0,0,0.44328911,4.9767666,65.931679,24.383368,40.712088
D0175089,0.15870728,0,0,0,0,0.41157502,5.0134285,64.477947,24.395713,40.327321
D0175090,0.28850573,0,0,0,0,0.32210928,4.9607449,64.770258,24.430919,40.216705
D0175091,0.37404449,0,0,0,0,0.60695081,5.1065989,64.583459,24.568176,39.802293
D0175092,0.83131542,0,0,0,0,1.215264,5.0279014,65.38045,24.441184,40.905616
D0175093,0.59120005,0,0,0,0,0.35877001,5.0714285,65.014909,24.684152,41.064529
D0175094,0.28528478,0,0,0,0,0.78606159,4.9809002,65.194912,24.272476,40.598391
D0175095,0.12205198,0,0,0,0,0.29673545,5.1006386,65.333887,24.500624,40.747705
D0175096,0.82035788,1,0,0,0,1.1914525,5.0058447,65.062415,24.709402,40.207603
D0175097,-0.016590737,0,0,0,0,0.53486608,5.0576184,64.831294,24.013348,40.057219
D0175098,0.51810359,0,0,0,0,0.37737397,5.043274,64.881203,24.581128,40.255742
D0175099,0.84770106,0,0,0,0,0.88037355,5.0703107,64.94898,24.322185,40.638736
D0175100,0.31007282,0,0,0,0,0.66281242,5.1955143,65.600576,24.463575,40.152174
D0175101,0.24635897,0,0,0,0,0.86482505,5.0669841,65.476446,24.355861,40.425137
D0175102,0.75462035,0,0,0,0,0.66006892,4.9490588,64.91316,24.170507,40.549572
D0175103,0.53539953,0,0,0,0,0.46387753,5.0545727,64.305677,24.575491,40.58447
D0175104,0.63742453,0,0,0,0,0.34617233,5.0731341,65.398563,24.476064,41.030211
D0175105,0.18908877,0,0,0,0,0.2656517,5.1707059,65.325858,24.171757,41.224798
D0175106,0.30938028,0,0,0,0,0.20991777,5.1664812,65.470826,23.791385,41.284104
D0175107,0.85058432,0,0,0,0,0.29879714,5.01455,65.962094,24.336634,40.431237
D0175108,0.80575092,0,0,0,0,0.45887631,5.1045268,65.985864,24.153435,40.3625
D0175109,-0.21190729,0,0,0,0,0.096858962,5.0965268,65.058233,23.862615,41.09085
D0175110,1.0354653,0,0,0,0,0.30560568,5.1615507,66.002904,24.349619,41.187116
D0175111,0.61009394,0,0,0,0,0.172291,5.051437,65.67073,24.197315,40.887968
D0175112,0.25015251,0,0,0,0,0.23129612,5.1812158,65.15166,24.1246,41.110499
D0175113,0.62137129,0,0,0,0,0.23162232,5.0444096,65.119555,24.098408,40.73655
D0175114,-0.068401053,0,0,0,0,0.20190809,5.048721,65.652705,23.964285,40.017256
D0175115,0.60924227,0,0,0,0,0.14056653,5.1188948,64.858999,24.30478,40.271258
D0175116,1.0288666,0,0,0,0,0.2195758,5.106338,64.743616,24.2898,40.195605
D0175117,0.10957217,0,0,0,0,0.29785909,5.2020797,65.12292,23.861771,40.395721
D0175118,0.46733375,0,0,0,0,0.24490762,4.992099,65.835223,24.107478,40.323682
D0175119,1.1596012,0,0,1,0,0.3477842,5.1158078,64.844157,24.380973,40.670516
D0175120,0.78386076,1,0,0,0,0.19158318,5.0521928,64.866073,24.078286,41.004565
D0175121,0.33551003,0,0,0,0,0.42318285,5.1378702,64.94323,23.929944,40.376955
D0175122,0.52749898,0,0,0,0,0.46757315,4.9848415,66.202093,24.09265,40.771066
D0175123,0.48726865,0,0,0,0,0.3763853,5.0418795,65.440102,24.151968,40.514664
D0175124,0.43338991,0,0,0,0,0.36225553,5.1082392,65.323298,24.043238,40.785256
D0175125,0.52497625,0,0,0,0,0.35594422,5.1403887,65.259605,24.388353,40.303132
D0175126,0.81740277,0,0,0,0,0.23511264,5.0298436,65.581807,24.351067,40.527161
D0175127,-0.20281748,0,0,0,0,0.21485906,5.0537485,65.254366,24.059032,39.552958
D0175128,0.64507732,0,0,0,0,0.22698447,5.1338818,65.092436,24.12799,40.750253
D0175129,1.2904733,0,0,0,0,0.34939354,5.0500916,65.246919,24.295095,40.427161
D0175130,1.1751707,0,0,0,0,0.43315591,5.0023247,65.51175,24.412638,40.250074
D0175131,0.33356568,0,0,0,0,0.54251541,5.1405054,65.385062,24.213873,40.948178
D0175132,0.24685328,0,0,0,0,0.26735399,5.1462921,65.337916,24.163025,40.750378
D0175133,0.76832058,0,0,0,0,0.30631582,5.0026172,65.083208,24.045494,40.378159
D0175134,0.055611319,0,0,0,0,0.20087772,5.0325294,65.837258,23.568167,40.781751
D0175135,0.22159254,0,0,0,0,0.19632621,5.0532902,64.73502,23.99151,40.868922
D0175136,0.36647152,0,0,0,0,0.29006347,5.0598111,65.256304,24.175813,40.818511
D0175137,-0.29651183,0,0,0,3.5300948e-05,0.62764398,4.9784612,64.457202,23.877312,40.967827
D0175138,0.26492974,0,0,0,4.096314e-08,0.28488676,5.0760463,64.16689,24.454173,41.188985
D0175139,0.82534666,0,0,0,0.16703401,0.46216476,4.9317845,65.053515,24.355249,41.442485
D0175140,0.15912121,0,0,0,2.9217716e-06,0.57758199,4.9852618,64.783195,24.285676,40.589723
D0175141,0.3262324,0,0,0,0.11934599,0.6619142,5.0251864,64.831799,24.172626,40.911226
D0175142,0.67147505,0,0,0,0.0023300769,0.91341607,5.0634436,64.643935,24.140769,40.955995
D0175143,0.10527006,0,0,0,0.00029067976,0.33550272,5.0074414,64.786864,23.915113,41.157644
D0175144,0.50009597,0,0,0,0.044711822,0.82701973,5.02949,64.904943,24.263762,41.310243
D0175145,0.8255983,0,0,0,2.3831197e-07,0.81838139,4.9686494,65.228489,24.046197,40.639684
D0175146,0.67597885,0,0,0,0.83359068,0.46560046,4.9900825,65.259223,24.233987,40.853133
D0175147,0.34040949,1,0,0,0.0033708341,0.41969978,4.9185641,64.551779,24.077778,41.101456
D0175148,0.088093641,0,0,0,3.0045951e-09,0.59937532,5.0824041,65.144292,24.2876,40.909456
D0175149,-0.053932441,0,0,0,1.3735256e-08,0.40006362,5.0815668,64.522528,24.108197,40.477741
D0175150,0.59627293,0,0,0,4.0644123e-11,0.46061295,5.1205939,64.619381,24.135497,40.662034
D0175151,0.032392173,0,0,0,0.019458513,0.49673219,5.0161551,64.808633,24.202216,41.132891
D0175152,0.082422505,0,0,0,1.0004936e-06,0.26891694,5.0939217,64.954756,23.973036,40.466493
D0175153,-0.14535217,0,0,0,2.3810171e-06,0.18426804,5.1012762,65.960423,24.077765,40.801682
D0175154,0.47003873,0,0,0,0.050530783,0.38919143,4.9917741,65.605939,24.127839,40.8893
D0175155,0.054237641,0,0,0,0.0070138547,0.58452876,4.9321046,64.590787,24.228002,40.522832
D0175156,0.5671339,0,0,0,6.5642696e-09,0.77988569,4.9984111,65.224759,24.467917,41.636887
D0175157,1.0704387,0,0,0,1.6419664e-07,0.42124861,5.1387599,64.610176,24.469722,40.896548
D0175158,1.4899002,0,0,0,1.1865237,1.3983935,5.0791027,64.441062,24.235373,41.074848
D0175159,1.0993024,0,0,0,0.10173943,0.65902786,4.952067,64.93751,24.294213,41.081288
D0175160,0.43898266,0,0,0,2.8765402e-09,0.42901065,4.9763315,65.143974,23.694824,40.178963
D0175161,0.63955267,0,0,0,0.00018991976,0.4717268,4.9898487,64.286105,24.163165,40.113622
D0175162,0.37500271,0,0,0,0.15877246,0.73299051,5.0814971,64.781223,24.428541,40.265097
D0175163,0.59582281,0,0,0,4.6840539e-06,0.77335027,5.0234579,64.683304,24.476065,40.276036
D0175164,0.44711466,0,0,0,4.6992034e-16,0.26280998,4.8979036,65.697665,23.918631,40.821453
D0175165,-0.15503489,0,0,0,7.9099959e-06,0.85138705,5.0393638,64.969946,24.0918,41.110078
D0175166,0.67545003,0,0,0,1.5880466e-13,0.69748653,4.9015691,64.215257,24.108539,41.043994
D0175167,0.50063095,0,0,0,4.9930426e-13,0.67404346,5.0468842,65.117757,24.524644,40.790885
D0175168,0.23412703,0,0,0,0.0046097499,0.64109432,4.9847235,65.033682,24.086185,40.855587
D0175169,0.32922501,0,0,0,0,0.46675018,5.1535659,64.786051,24.251579,40.866262
D0175170,0.63111851,0,0,0,0,0.61318162,5.0661855,64.568906,24.186796,40.268597
D0175171,0.74001989,0,0,0,0,0.71664346,5.0415535,65.577335,24.363322,40.64907
D0175172,0.61311414,0,0,0,0,1.8059968,5.0465767,64.710159,24.453997,40.827586
D0175173,0.52379673,0,0,0,0,0.46957651,5.1429105,64.334414,24.308922,41.632492
D0175174,1.1377209,0,0,0,0,0.62481338,5.0462013,66.16837,24.41772,40.529983
D0175175,0.17419986,0,0,0,0,0.26044124,5.0760377,64.93351,24.329822,42.151478
D0175176,0.62749435,0,0,0,0,0.78792192,5.0704424,65.323635,24.199543,40.836983
D0175177,0.020817013,0,0,0,0,0.50913489,5.1585394,64.998144,23.751047,40.87984
D0175178,0.1419795,0,0,0,0,0.69324658,5.0706849,64.864478,23.92583,40.550553
D0175179,0.68288472,0,0,0,0,1.0077339,5.0680349,65.41142,24.246741,41.438154
D0175180,0.57780603,0,0,0,0,0.44450639,5.0588333,65.262521,24.290175,40.926088
D0175181,0.21713755,0,0,0,0,0.50892295,5.0434952,65.188976,24.212519,40.965568
D0175182,1.0014589,0,0,0,0,0.51117533,5.1013889,65.526211,24.356757,41.207044
D0175183,0.56957495,0,0,0,0,0.41017238,5.0283951,64.583159,23.924912,40.683852
D0175184,0.74200526,0,0,0,0,1.2809622,5.1754603,65.366797,24.281782,41.381966
D0175185,0.45281073,0,0,0,0,0.59456501,5.0511489,64.673317,24.252534,41.040974
D0175186,0.4418723,0,0,0,0,0.72185053,5.0629351,65.74066,24.336293,40.956791
D0175187,0.029567025,0,0,0,0,0.40913776,5.1208547,65.126931,23.902009,40.352954
D0175188,0.67154196,0,0,0,0,0.60178909,5.0565013,65.734057,24.190482,41.434064
D0175189,0.39156917,0,0,0,0,0.78849118,5.0702665,65.051992,24.307725,40.768398
D0175190,0.36593572,0,0,0,0,0.45679016,5.0644787,65.227725,24.156675,40.456541
D0175191,0.67807914,0,0,0,0,0.66250136,4.9878958,65.564608,24.015801,40.801747
D0175192,0.77986815,0,0,0,0,0.50957892,5.1344766,64.988559,24.403978,40.978308
D0175193,0.83173365,0,0,0,0,0.91177272,5.0378007,65.457914,24.524258,40.22442
D0175194,-0.1462498,0,0,0,0,0.63025295,5.0133952,65.682142,23.967892,40.141871
D0175195,0.45037539,0,0,0,0,0.91992945,5.0193985,63.93263,24.217969,40.845662
D0175196,0.51179363,0,0,0,0,0.65600033,5.0589307,64.859601,24.485748,40.294501
D0175197,0.48185471,0,0,0,0,0.81458938,5.0782207,64.811094,24.221974,41.593438
D0175198,0.39694185,0,1,0,0,0.41434976,5.0874155,64.435135,24.295254,41.028706
D0175199,0.48120153,0,0,0,0,0.69544349,4.9954023,65.284546,24.329391,40.763786
D0175200,0.87232246,0,0,0,0,0.76805575,5.050843,66.020608,24.517806,40.348271
D0175201,1.2871334,0,0,0,0,0.88178496,5.1946907,65.77097,24.607377,40.368203
D0175202,0.17957526,0,0,0,0,0.40079354,5.0834735,65.643321,24.464709,40.484106
D0175203,0.56512774,0,0,0,0,0.91659564,5.1268019,65.253457,24.863068,39.912321
D0175204,1.0760658,0,0,0,0,0.76384842,5.0602535,66.577666,24.478832,40.429044
D0175205,0.94066489,0,0,0,0,0.46933564,5.1606394,65.525198,24.598773,41.026812
D0175206,1.1024552,0,0,0,0,1.5451933,5.1616799,65.584117,24.448231,41.163346
D0175207,0.50782272,1,0,0,0,0.85699393,5.1020581,65.137349,24.600531,39.984635
D0175208,0.99628371,0,0,0,0,0.82789181,5.0340421,65.423795,24.527052,40.48517
D0175209,0.83756335,0,0,0,0,0.48416662,5.1367992,65.540373,24.81624,40.596276
D0175210,0.82766281,0,0,0,0,0.83673994,5.0970214,65.806647,24.517495,40.813195
D0175211,0.5873534,0,0,0,0,0.78900175,5.0984337,65.452992,24.695818,40.970983
D0175212,0.68810395,0,0,0,0,0.63494026,5.1361451,64.83973,24.520243,41.106275
D0175213,0.81610138,0,0,0,0,1.0959209,5.023114,65.387889,24.477739,40.7536
D0175214,0.64528832,0,0,0,0,0.76088945,5.0051675,65.502731,24.291491,40.511351
D0175215,1.0957412,0,0,0,0,0.6401232,5.0572921,65.106079,24.64774,40.781178
D0175216,0.3395267,0,0,0,0,0.74586819,5.0610929,65.27777,24.30359,40.527206
D0175217,0.56006425,0,0,0,0,1.0031213,5.0107062,65.828854,24.549265,41.012382
D0175218,1.0072644,0,0,0,0,1.1149833,5.0089405,65.466873,24.57292,40.484022
D0175219,0.37488204,0,0,0,0,1.3331924,5.0906399,66.242393,24.699719,40.30002
D0175220,0.83342792,0,0,0,0,0.45643812,4.9417621,65.138704,24.766514,40.049564
D0175221,0.7932478,0,0,0,0,0.50746142,5.1894764,65.95432,24.810594,40.631625
D0175222,0.11436311,0,0,0,0,0.47594526,5.1271039,65.317242,24.714424,40.19924
D0175223,0.68276608,0,0,0,0,0.75964816,5.1146974,65.206864,24.506886,40.261813
D0175224,1.0154915,0,0,0,0,1.0274241,5.1425619,65.212764,24.566139,40.461811
D0175225,0.59984482,0,0,0,0,0.68476134,5.1525723,65.287995,24.77018,40.850658
D0175226,0.94772772,0,0,0,0,0.97252737,5.1355364,65.018963,24.586141,40.975204
D0175227,1.4060859,0,0,0,0,0.96870694,5.1031366,66.864024,24.47453,40.425375
D0175228,0.85095954,0,0,0,0,1.201047,4.9194069,65.185599,24.705563,40.631802
D0175229,1.0968725,0,0,0,0,0.82031419,5.0575188,65.185004,24.303158,41.312605
D0175230,1.1840333,0,0,0,0,0.91070692,5.1915502,65.423255,24.913268,40.772812
D0175231,0.93861148,0,0,0,0,1.3645199,5.0399452,65.662313,24.441908,40.566499
D0175232,0.44434787,0,0,0,0,0.51459318,5.1300518,64.687659,24.236659,40.567012
D0175233,0.4569318,0,0,0,0,0.29545666,5.125925,65.794296,24.592562,40.206041
D0175234,1.0874134,0,0,0,0,0.26276731,5.0458493,65.67214,24.402207,40.423661
D0175235,0.38661177,0,0,0,0,0.2288763,5.1940694,64.908244,24.721285,40.557636
D0175236,0.88294003,0,0,0,0,0.53296237,5.0193206,65.926162,24.781237,40.961628
D0175237,0.38682986,0,0,0,0,0.19756616,5.099852,64.101766,24.6816,41.231641
D0175238,1.2893236,0,0,0,0,0.49009478,5.0548628,65.895111,24.879793,40.766033
D0175239,0.6931587,0,0,0,0,0.27672086,4.9650838,65.292001,24.61502,40.14015
D0175240,0.3394004,0,0,0,0,0.4221978,5.1193968,64.867662,24.414744,39.547096
D0175241,0.97569664,0,0,0,0,0.38334191,5.1068318,65.647592,24.597696,40.807048
D0175242,0.59747366,0,0,0,0,0.49921568,5.083617,65.698422,24.735131,40.291107
D0175243,0.73260725,0,0,0,0,0.43880597,5.1378442,65.522665,24.41357,40.284063
D0175244,0.42477268,0,0,0,0,0.43816327,5.1345012,65.545113,24.392128,41.017473
D0175245,0.92196078,0,0,0,0,0.35353611,5.0061801,65.034937,24.621289,40.600794
D0175246,-0.039231803,0,0,0,0,0.26041253,5.1277223,65.45065,24.399428,41.17048
D0175247,0.79242458,0,1,0,0,0.62386903,5.1027391,65.697879,24.30065,39.895297
D0175248,0.96744156,0,0,0,0,0.49482268,5.2901675,65.48997,24.544003,40.566574
D0175249,0.68170725,0,0,0,0,0.2711246,5.2015138,65.346164,24.582163,40.828076
D0175250,1.0941502,0,0,0,0,0.50111347,5.0849375,65.599031,24.623322,40.843736
D0175251,1.07934,0,0,0,0,0.57657827,5.1575833,66.40273,24.534216,40.394232
D0175252,0.80229963,0,0,0,0,0.2463939,4.9897014,65.152228,24.71184,40.812459
D0175253,0.084016921,0,0,0,0,0.28739245,5.017988,65.700239,24.625541,40.904543
D0175254,0.64143512,0,0,0,0,0.42547202,5.0905316,65.408662,24.413607,40.486089
D0175255,0.41195291,0,0,0,0,0.27396667,5.0973103,64.839165,24.716107,39.982003
D0175256,0.077958156,0,0,0,0,0.34079436,4.9263734,65.901509,24.380011,40.557123
D0175257,0.166436,0,0,0,0,0.31569347,5.0913988,65.543107,24.14094,40.192892
D0175258,0.79021488,0,0,0,0,0.48282954,5.0529285,65.958154,24.764305,40.373156
D0175259,1.1526199,0,0,0,0,0.56221647,5.0893669,66.369197,24.80772,40.406968
D0175260,0.60228717,0,0,0,0,0.34978839,5.2190727,64.871547,24.628211,40.321581
D0175261,-0.04614018,0,0,0,0,0.14752743,5.104237,65.963589,24.558322,40.072774
D0175262,0.63257324,0,0,0,0,0.46076953,5.061667,65.912149,24.452685,40.120264
D0175263,0.80565309,0,0,0,0,0.25333785,5.0900067,64.638352,24.828309,40.005526
D0175264,0.37942564,0,0,0,0,0.50535031,5.0768107,65.7025,24.333373,40.421289
D0175265,0.33868347,0,0,0,0,0.59859943,5.237165,66.62903,24.838907,42.605301
D0175266,0.61342861,0,0,0,0,0.52834858,5.2240365,65.858635,25.096448,41.611893
D0175267,-0.016948625,0,0,0,0,1.0581375,5.1476347,66.691841,24.720409,43.022152
D0175268,0.28932017,0,0,0,0,0.82761349,5.2334273,66.201827,25.020104,42.326972
D0175269,0.41743027,0,0,0,0,0.6409379,5.2797824,66.173809,24.83048,42.51165
D0175270,0.45494807,0,0,0,0,0.36180215,5.1419668,66.393515,25.052622,42.160788
D0175271,0.38711679,0,0,0,0,0.61813556,5.1531228,65.886342,24.87586,42.164328
D0175272,0.020045121,0,0,0,0,0.83566013,5.1926449,66.008275,24.956151,41.909916
D0175273,0.97662929,0,0,0,0,1.189551,5.2092969,66.536265,25.275323,42.660168
D0175274,0.22561445,0,0,0,0,0.58497355,5.1557123,66.410375,24.697691,42.281484
D0175275,1.0320731,0,0,0,0,0.89376424,5.2973091,66.357264,24.972082,42.060279
D0175276,0.23849587,0,0,0,0,1.1529626,5.2237792,66.250912,24.656252,42.040127
D0175277,0.37480346,0,0,0,0,1.0981955,5.0846889,66.552395,24.693354,42.942519
D0175278,1.0610693,0,0,0,0,0.80056698,5.1372022,65.776224,24.757076,42.736306
D0175279,0.52194517,0,0,0,0,0.36379074,5.2852801,66.834002,25.227667,42.502423
D0175280,0.61400449,0,0,0,0,1.6656432,5.2528363,66.103414,24.982624,42.224926
D0175281,0.12710292,0,0,0,0,0.88110469,5.1450035,66.481987,25.03966,43.329843
D0175282,0.78965773,0,0,0,0,0.78890218,5.0903243,65.484099,25.071304,42.288116
D0175283,0.68239509,0,0,0,0,0.4633306,5.2044164,66.592349,25.153233,41.948002
D0175284,0.0088451921,0,0,0,0,0.80421401,5.0725156,66.635585,24.556453,42.410156
D0175285,0.77702758,0,0,0,0,0.7845204,5.1132425,65.949461,24.602231,42.797856
D0175286,0.28233809,0,0,0,0,0.77877511,5.0817547,66.429255,24.676705,42.419851
D0175287,0.3118774,0,0,0,0,0.78771834,5.1917906,66.122557,24.610629,42.70638
D0175288,0.51281302,0,0,0,0,0.90837479,5.3037089,65.451961,24.985042,42.170807
D0175289,0.19293416,0,0,0,0,0.48918489,5.222981,66.10206,24.891712,41.67543
D0175290,0.7592966,0,0,0,0,0.77778222,5.1523612,65.897377,24.871825,42.722915
D0175291,0.47007672,0,0,0,0,0.46873586,5.1474607,66.769863,24.993146,41.869941
D0175292,1.1893443,0,0,0,0,1.8149584,5.1895024,66.738276,24.965372,42.488928
D0175293,0.00031977239,0,0,0,0,0.63459916,5.2682464,66.973079,24.750807,42.847304
D0175294,0.54012698,0,0,0,0,1.1610765,5.1250877,66.693673,24.855298,41.717217
D0175295,0.47197032,0,0,0,0,0.70865553,5.0915749,67.129605,25.035955,42.759067
D0175296,0.60183534,0,0,1,0,0.50333358,5.2857987,65.973204,24.796614,42.217455
