run_id,wafer_id,process_step,process_order,tool_id,chamber_id,recipe_id,start_time_utc,end_time_utc,duration_sec,temperature_c,pressure_torr,gas_flow_sccm,etch_rate_nm_min,rf_source_power_w,temperature_std_c,temperature_slope_c_min,wafers_since_chamber_clean,hours_since_maintenance,consumable_age_cycles,alarm_count_run,cleanroom_humidity_pct,airborne_particles_per_m3
R0059248,W005248,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H12_V1,2025-05-30T14:56:00Z,2025-05-30T15:00:50Z,290.43418,44.812934,,,,,0.12,0.012506479,55,710,55,0,43.266923,3
R0059249,W005249,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H12_V1,2025-05-30T15:04:00Z,2025-05-30T15:09:09Z,309.93551,45.299738,,,,,0.1491698,0.021622848,56,711.06667,56,0,43.00236,3
R0059250,W005250,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H12_V1,2025-05-30T15:12:00Z,2025-05-30T15:17:03Z,303.91775,44.996845,,,,,0.12385449,0.035590331,56,711.06667,56,1,41.84283,5
R0059251,W005251,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H12_V1,2025-05-31T00:00:00Z,2025-05-31T00:05:02Z,302.8755,45.335708,,,,,0.1318925,0.017738398,56,719.73333,56,0,42.604063,2
R0059252,W005252,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H12_V1,2025-05-31T00:08:00Z,2025-05-31T00:13:05Z,305.62011,45.14064,,,,,0.13614701,-0.00050302233,56,719.73333,56,0,42.547425,6
R0059253,W005253,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H12_V1,2025-05-31T00:16:00Z,2025-05-31T00:20:53Z,293.15269,44.854371,,,,,0.12,0.021832795,56,719.73333,56,0,43.792682,3
R0059254,W005254,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H12_V1,2025-05-31T00:24:00Z,2025-05-31T00:29:01Z,301.39383,44.97341,,,,,0.1213695,-0.0058144592,56,719.73333,56,0,43.850289,7
R0059255,W005255,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H12_V1,2025-05-31T00:32:00Z,2025-05-31T00:37:03Z,303.73045,45.237791,,,,,0.12130023,-0.0027536573,56,719.73333,56,0,42.074896,1
R0059256,W005256,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H12_V1,2025-05-31T00:40:00Z,2025-05-31T00:45:01Z,301.20851,45.146566,,,,,0.12056972,-0.0035816865,56,719.73333,56,0,43.132186,0
R0059257,W005257,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H12_V1,2025-05-31T00:48:00Z,2025-05-31T00:52:59Z,299.4456,45.051898,,,,,0.14639137,0.013585287,57,720.8,57,0,44.12869,2
R0059258,W005258,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H12_V1,2025-05-31T00:56:00Z,2025-05-31T01:01:02Z,302.69911,45.050091,,,,,0.12004511,0.031797935,57,720.8,57,0,43.021227,2
R0059259,W005259,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H12_V1,2025-05-31T01:04:00Z,2025-05-31T01:08:59Z,299.97489,45.148215,,,,,0.14386835,-0.0013313465,57,720.8,57,0,43.080368,5
R0059260,W005260,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H12_V1,2025-05-31T01:12:00Z,2025-05-31T01:17:01Z,301.37149,45.312616,,,,,0.13867343,0.042400181,57,720.8,57,0,44.106078,1
R0059261,W005261,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H12_V1,2025-05-31T01:20:00Z,2025-05-31T01:24:58Z,298.08607,44.999975,,,,,0.12,0.0094458446,57,720.8,57,0,42.199381,4
R0059262,W005262,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H12_V1,2025-05-31T01:28:00Z,2025-05-31T01:32:55Z,295.51365,44.967984,,,,,0.12,-0.015256199,57,720.8,57,0,43.884527,1
R0059263,W005263,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H12_V1,2025-05-31T01:36:00Z,2025-05-31T01:41:04Z,304.16057,44.94311,,,,,0.12,-0.023098259,57,720.8,57,0,41.10978,2
R0059264,W005264,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H12_V1,2025-05-31T01:44:00Z,2025-05-31T01:48:58Z,298.9519,44.995421,,,,,0.12,0.01330257,57,720.8,57,0,41.164869,2
R0059265,W005265,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H12_V1,2025-05-31T01:52:00Z,2025-05-31T01:57:02Z,302.98801,45.101509,,,,,0.13723109,0.028562244,58,721.86667,58,0,43.618958,1
R0059266,W005266,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H12_V1,2025-05-31T02:00:00Z,2025-05-31T02:05:04Z,304.50414,44.907349,,,,,0.13964444,0.0029127526,58,721.86667,58,0,41.997785,2
R0059267,W005267,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H12_V1,2025-05-31T02:08:00Z,2025-05-31T02:13:02Z,302.33819,45.078771,,,,,0.15634499,0.0003196154,58,721.86667,58,0,42.70351,4
R0059268,W005268,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H12_V1,2025-05-31T02:16:00Z,2025-05-31T02:20:59Z,299.73205,45.075467,,,,,0.12,0.045129144,58,721.86667,58,0,43.469399,3
R0059269,W005269,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H12_V1,2025-05-31T02:24:00Z,2025-05-31T02:28:55Z,295.77919,44.975182,,,,,0.12,0.057263121,58,721.86667,58,0,42.176263,3
R0059270,W005270,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H12_V1,2025-05-31T02:32:00Z,2025-05-31T02:36:58Z,298.31353,44.916002,,,,,0.12,0.039941551,58,721.86667,58,0,43.648697,2
R0059271,W005271,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H12_V1,2025-05-31T02:40:00Z,2025-05-31T02:45:14Z,314.81747,45.305934,,,,,0.18530965,0.021632346,58,721.86667,58,0,44.035252,1
R0059272,W005272,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H12_V1,2025-05-31T02:48:00Z,2025-05-31T02:52:54Z,294.78303,44.934102,,,,,0.12,0.001133782,58,721.86667,58,0,43.899556,3
R0059273,W005273,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H12_V1,2025-05-31T02:56:00Z,2025-05-31T03:01:02Z,302.93265,44.931883,,,,,0.14468117,0.03027888,59,722.93333,59,0,44.428937,1
R0059274,W005274,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H12_V1,2025-05-31T03:04:00Z,2025-05-31T03:09:07Z,307.67772,45.311609,,,,,0.13348316,-5.9809214e-05,59,722.93333,59,0,40.784433,5
R0059275,W005275,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H12_V1,2025-05-31T03:12:00Z,2025-05-31T03:17:01Z,301.54827,44.807381,,,,,0.12889007,0.022430562,59,722.93333,59,0,44.415708,1
R0059276,W005276,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H8_V1,2025-05-31T12:00:00Z,2025-05-31T12:05:02Z,302.94167,45.182625,,,,,0.14026722,0.00030121296,59,731.6,59,0,44.167949,1
R0059277,W005277,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H8_V1,2025-05-31T12:08:00Z,2025-05-31T12:12:57Z,297.36192,44.818372,,,,,0.12071386,0.036512596,59,731.6,59,0,43.885817,7
R0059278,W005278,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H8_V1,2025-05-31T12:16:00Z,2025-05-31T12:20:55Z,295.28811,45.188758,,,,,0.12,0.028812907,59,731.6,59,0,40.926853,2
R0059279,W005279,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H8_V1,2025-05-31T12:24:00Z,2025-05-31T12:29:08Z,308.90665,45.341778,,,,,0.18908134,0.037441917,59,731.6,59,0,44.041996,5
R0059280,W005280,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H8_V1,2025-05-31T12:32:00Z,2025-05-31T12:37:03Z,303.95915,45.202899,,,,,0.12,0.033757335,59,731.6,59,0,44.646929,4
R0059281,W005281,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H8_V1,2025-05-31T12:40:00Z,2025-05-31T12:45:11Z,311.8653,45.033867,,,,,0.14247773,-0.02267528,60,732.66667,60,0,44.320052,1
R0059282,W005282,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H8_V1,2025-05-31T12:48:00Z,2025-05-31T12:52:53Z,293.99842,44.968411,,,,,0.12045387,0.050414057,60,732.66667,60,0,41.542314,4
R0059283,W005283,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H8_V1,2025-05-31T12:56:00Z,2025-05-31T13:01:02Z,302.31419,45.09755,,,,,0.15541916,-0.0049018086,60,732.66667,60,0,44.923425,6
R0059284,W005284,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H8_V1,2025-05-31T13:04:00Z,2025-05-31T13:09:04Z,304.98156,45.202645,,,,,0.14834022,-0.015145267,60,732.66667,60,0,44.300673,3
R0059285,W005285,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H8_V1,2025-05-31T13:12:00Z,2025-05-31T13:17:04Z,304.46595,45.120055,,,,,0.13003985,-0.0093381129,60,732.66667,60,0,42.791428,2
R0059286,W005286,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H8_V1,2025-05-31T13:20:00Z,2025-05-31T13:24:56Z,296.58101,45.046014,,,,,0.12748376,0.02480964,60,732.66667,60,0,42.741486,4
R0059287,W005287,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H8_V1,2025-05-31T13:28:00Z,2025-05-31T13:33:09Z,309.79359,45.380668,,,,,0.19245193,0.017261213,60,732.66667,60,0,42.630658,2
R0059288,W005288,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H8_V1,2025-05-31T13:36:00Z,2025-05-31T13:40:54Z,294.37968,44.728338,,,,,0.13107855,-0.013480799,60,732.66667,60,0,43.588342,8
R0059289,W005289,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H8_V1,2025-05-31T13:44:00Z,2025-05-31T13:48:54Z,294.34208,45.253626,,,,,0.16246749,0.0072341015,61,733.73333,61,0,43.483102,3
R0059290,W005290,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H8_V1,2025-05-31T13:52:00Z,2025-05-31T13:57:06Z,306.1636,45.13847,,,,,0.12860734,0.0099883222,61,733.73333,61,0,45.9,3
R0059291,W005291,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H8_V1,2025-05-31T14:00:00Z,2025-05-31T14:04:56Z,296.66502,45.085706,,,,,0.14460317,-0.0038807478,61,733.73333,61,0,44.120798,4
R0059292,W005292,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H8_V1,2025-05-31T14:08:00Z,2025-05-31T14:13:07Z,307.59677,44.945547,,,,,0.13550083,0.037842674,61,733.73333,61,0,42.923128,4
R0059293,W005293,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H8_V1,2025-05-31T14:16:00Z,2025-05-31T14:21:02Z,302.99234,45.106572,,,,,0.14918009,0.023695881,61,733.73333,61,0,44.982051,3
R0059294,W005294,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H8_V1,2025-05-31T14:24:00Z,2025-05-31T14:29:03Z,303.82324,45.100686,,,,,0.12,0.041375204,61,733.73333,61,0,42.398746,2
R0059295,W005295,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H8_V1,2025-05-31T14:32:00Z,2025-05-31T14:37:06Z,306.16977,45.373745,,,,,0.19131419,-0.0041291107,61,733.73333,61,0,44.043116,3
R0059296,W005296,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H8_V1,2025-05-31T14:40:00Z,2025-05-31T14:44:57Z,297.75262,45.027562,,,,,0.12937016,-0.0163319,61,733.73333,61,1,43.254692,1
R0059297,W005297,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H8_V1,2025-05-31T14:48:00Z,2025-05-31T14:52:56Z,296.08049,45.314925,,,,,0.1528258,-0.0012387179,62,734.8,62,0,43.312177,3
R0059298,W005298,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H8_V1,2025-05-31T14:56:00Z,2025-05-31T15:01:02Z,302.46402,45.063523,,,,,0.15090353,-0.0045976183,62,734.8,62,0,43.677605,2
R0059299,W005299,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H8_V1,2025-05-31T15:04:00Z,2025-05-31T15:09:12Z,312.97771,44.868418,,,,,0.1424882,0.004931678,62,734.8,62,0,43.306216,4
R0059300,W005300,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H8_V1,2025-05-31T15:12:00Z,2025-05-31T15:17:08Z,308.68752,45.391979,,,,,0.14642526,0.028814432,62,734.8,62,0,42.648923,1
R0059301,W005301,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H12_V1,2025-06-01T00:00:00Z,2025-06-01T00:05:01Z,301.80583,45.001846,,,,,0.12,-0.031525324,62,743.46667,62,0,43.034534,2
R0059302,W005302,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H12_V1,2025-06-01T00:08:00Z,2025-06-01T00:12:49Z,289.79466,44.82957,,,,,0.12,-0.0038467483,62,743.46667,62,0,43.138834,1
R0059303,W005303,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H12_V1,2025-06-01T00:16:00Z,2025-06-01T00:21:10Z,310.87003,45.320151,,,,,0.18863025,0.0082714454,62,743.46667,62,0,43.660465,7
R0059304,W005304,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H12_V1,2025-06-01T00:24:00Z,2025-06-01T00:29:01Z,301.08306,45.099126,,,,,0.12,0.0016038252,62,743.46667,62,0,44.471075,5
R0059305,W005305,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H12_V1,2025-06-01T00:32:00Z,2025-06-01T00:36:58Z,298.36177,44.950862,,,,,0.15787386,0.027660093,63,744.53333,63,0,43.154697,5
R0059306,W005306,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H12_V1,2025-06-01T00:40:00Z,2025-06-01T00:45:03Z,303.66483,44.993854,,,,,0.12688541,-0.00047338652,63,744.53333,63,0,43.192849,4
R0059307,W005307,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H12_V1,2025-06-01T00:48:00Z,2025-06-01T00:53:03Z,303.12318,45.297518,,,,,0.14457801,-0.020687521,63,744.53333,63,0,42.142767,1
R0059308,W005308,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H12_V1,2025-06-01T00:56:00Z,2025-06-01T01:01:00Z,300.77328,44.91932,,,,,0.13469428,0.017293475,63,744.53333,63,0,41.908475,3
R0059309,W005309,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H12_V1,2025-06-01T01:04:00Z,2025-06-01T01:08:56Z,296.02852,45.11605,,,,,0.12,-0.010699937,63,744.53333,63,0,44.061086,2
R0059310,W005310,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H12_V1,2025-06-01T01:12:00Z,2025-06-01T01:16:56Z,296.99009,45.04177,,,,,0.12,0.019965207,63,744.53333,63,0,42.634554,3
R0059311,W005311,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H12_V1,2025-06-01T01:20:00Z,2025-06-01T01:25:06Z,306.13357,45.259041,,,,,0.18133641,0.027659648,63,744.53333,63,0,43.917402,5
R0059312,W005312,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H12_V1,2025-06-01T01:28:00Z,2025-06-01T01:32:56Z,296.93424,45.116614,,,,,0.12,0.0061370938,63,744.53333,63,0,43.780997,2
R0059313,W005313,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H12_V1,2025-06-01T01:36:00Z,2025-06-01T01:40:57Z,297.30614,45.289242,,,,,0.16096807,0.026311435,64,745.6,64,0,43.038044,2
R0059314,W005314,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H12_V1,2025-06-01T01:44:00Z,2025-06-01T01:48:56Z,296.25953,45.169403,,,,,0.13413743,-0.017226116,64,745.6,64,0,41.731005,6
R0059315,W005315,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H12_V1,2025-06-01T01:52:00Z,2025-06-01T01:57:11Z,311.32335,45.540005,,,,,0.16512981,0.021028389,64,745.6,64,0,45.494362,4
R0059316,W005316,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H12_V1,2025-06-01T02:00:00Z,2025-06-01T02:05:02Z,302.1037,44.618891,,,,,0.12787401,0.011968957,64,745.6,64,0,44.275005,1
R0059317,W005317,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H12_V1,2025-06-01T02:08:00Z,2025-06-01T02:13:00Z,300.61911,45.017286,,,,,0.13052499,-0.0049816213,64,745.6,64,0,43.237082,3
R0059318,W005318,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H12_V1,2025-06-01T02:16:00Z,2025-06-01T02:21:03Z,303.80164,45.044296,,,,,0.12123993,0.00563543,64,745.6,64,0,43.709814,4
R0059319,W005319,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H12_V1,2025-06-01T02:24:00Z,2025-06-01T02:28:54Z,294.73507,45.248886,,,,,0.18887481,0.025204806,64,745.6,64,0,43.880685,5
R0059320,W005320,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H12_V1,2025-06-01T02:32:00Z,2025-06-01T02:37:05Z,305.71077,44.922138,,,,,0.12,0.0033686121,64,745.6,64,0,42.987099,6
R0059321,W005321,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H12_V1,2025-06-01T02:40:00Z,2025-06-01T02:45:08Z,308.08822,45.186346,,,,,0.14678275,0.0032514601,65,746.66667,65,0,43.553969,1
R0059322,W005322,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H12_V1,2025-06-01T02:48:00Z,2025-06-01T02:53:02Z,302.29024,45.19139,,,,,0.13863646,-0.039929161,65,746.66667,65,0,41.883645,3
R0059323,W005323,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H12_V1,2025-06-01T02:56:00Z,2025-06-01T03:01:00Z,300.71337,45.356362,,,,,0.14706918,0.02164973,65,746.66667,65,0,45.663952,1
R0059324,W005324,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H12_V1,2025-06-01T03:04:00Z,2025-06-01T03:09:04Z,304.13773,44.877118,,,,,0.12191365,0.029732389,65,746.66667,65,0,43.048735,5
R0059325,W005325,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H12_V1,2025-06-01T03:12:00Z,2025-06-01T03:16:59Z,299.2108,45.105476,,,,,0.12,0.022577955,65,746.66667,65,0,44.695254,4
R0059326,W005326,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H8_V1,2025-06-01T12:00:00Z,2025-06-01T12:04:54Z,294.13952,45.055072,,,,,0.12920075,0.0055089099,65,755.33333,65,0,43.586295,8
R0059327,W005327,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H8_V1,2025-06-01T12:08:00Z,2025-06-01T12:13:17Z,317.43215,45.53255,,,,,0.19206128,-0.020243553,65,755.33333,65,0,43.957349,1
R0059328,W005328,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H8_V1,2025-06-01T12:16:00Z,2025-06-01T12:20:50Z,290.4621,44.804621,,,,,0.12,0.0056733198,65,755.33333,65,0,44.095612,4
R0059329,W005329,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H8_V1,2025-06-01T12:24:00Z,2025-06-01T12:28:57Z,297.35519,45.06894,,,,,0.15207605,0.014439262,66,756.4,66,0,43.063978,1
R0059330,W005330,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H8_V1,2025-06-01T12:32:00Z,2025-06-01T12:36:57Z,297.14317,45.167546,,,,,0.14363606,0.042368259,66,756.4,66,0,43.15678,5
R0059331,W005331,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H8_V1,2025-06-01T12:40:00Z,2025-06-01T12:45:01Z,301.96975,45.254752,,,,,0.15111793,0.012480585,66,756.4,66,0,44.138849,2
R0059332,W005332,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H8_V1,2025-06-01T12:48:00Z,2025-06-01T12:52:55Z,295.7905,45.066059,,,,,0.13843043,0.045416033,66,756.4,66,0,45.751359,1
R0059333,W005333,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H8_V1,2025-06-01T12:56:00Z,2025-06-01T13:01:03Z,303.92631,44.981739,,,,,0.12815453,0.022998777,66,756.4,66,0,44.914512,0
R0059334,W005334,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H8_V1,2025-06-01T13:04:00Z,2025-06-01T13:08:57Z,297.77409,45.303963,,,,,0.12,-0.0017315383,66,756.4,66,0,42.821189,7
R0059335,W005335,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H8_V1,2025-06-01T13:12:00Z,2025-06-01T13:17:11Z,311.72132,45.102004,,,,,0.18285,0.025115337,66,756.4,66,1,42.531605,2
R0059336,W005336,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H8_V1,2025-06-01T13:20:00Z,2025-06-01T13:24:58Z,298.80291,45.289872,,,,,0.13406893,-0.0076105883,66,756.4,66,0,42.460109,2
R0059337,W005337,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H8_V1,2025-06-01T13:28:00Z,2025-06-01T13:33:03Z,303.34985,45.050762,,,,,0.13967551,0.0022046272,67,757.46667,67,0,43.612319,3
R0059338,W005338,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H8_V1,2025-06-01T13:36:00Z,2025-06-01T13:41:05Z,305.68005,45.123955,,,,,0.14129226,0.05221469,67,757.46667,67,0,43.551385,5
R0059339,W005339,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H8_V1,2025-06-01T13:44:00Z,2025-06-01T13:49:02Z,302.45389,45.327218,,,,,0.1540986,0.011634509,67,757.46667,67,0,44.06937,1
R0059340,W005340,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H8_V1,2025-06-01T13:52:00Z,2025-06-01T13:57:00Z,300.70085,45.078704,,,,,0.1428009,-0.035471155,67,757.46667,67,0,43.562402,3
R0059341,W005341,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H8_V1,2025-06-01T14:00:00Z,2025-06-01T14:05:00Z,300.92115,45.006124,,,,,0.12252169,-3.9421358e-05,67,757.46667,67,0,42.511465,1
R0059342,W005342,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C06,R_BUMP_RDL_H8_V1,2025-06-01T14:08:00Z,2025-06-01T14:12:59Z,299.06051,45.163116,,,,,0.12143795,-0.01430228,67,757.46667,67,0,42.820888,2
R0059343,W005343,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C07,R_BUMP_RDL_H8_V1,2025-06-01T14:16:00Z,2025-06-01T14:21:16Z,316.67679,45.333574,,,,,0.20532034,-0.024279312,67,757.46667,67,0,43.247478,4
R0059344,W005344,BUMP_RDL,10,BUMP_RDL_T04,BUMP_RDL_C08,R_BUMP_RDL_H8_V1,2025-06-01T14:24:00Z,2025-06-01T14:29:01Z,301.20919,44.95661,,,,,0.12995169,-0.02017591,67,757.46667,67,0,45.74168,4
R0059345,W005345,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C01,R_BUMP_RDL_H8_V1,2025-06-01T14:32:00Z,2025-06-01T14:36:58Z,298.83169,45.055452,,,,,0.15558079,-0.031906569,68,758.53333,68,0,46.182459,7
R0059346,W005346,BUMP_RDL,10,BUMP_RDL_T01,BUMP_RDL_C02,R_BUMP_RDL_H8_V1,2025-06-01T14:40:00Z,2025-06-01T14:45:09Z,309.99243,44.852329,,,,,0.13377174,0.0060684769,68,758.53333,68,0,43.887809,5
R0059347,W005347,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C03,R_BUMP_RDL_H8_V1,2025-06-01T14:48:00Z,2025-06-01T14:53:13Z,313.35757,45.295684,,,,,0.160315,0.039785545,68,758.53333,68,0,43.397954,3
R0059348,W005348,BUMP_RDL,10,BUMP_RDL_T02,BUMP_RDL_C04,R_BUMP_RDL_H8_V1,2025-06-01T14:56:00Z,2025-06-01T15:01:00Z,300.74459,45.149084,,,,,0.1296741,0.027485225,68,758.53333,68,0,43.59302,5
R0059349,W005349,BUMP_RDL,10,BUMP_RDL_T03,BUMP_RDL_C05,R_BUMP_RDL_H8_V1,2025-06-01T15:04:00Z,2025-06-01T15:09:05Z,305.89668,44.732734,,,,,0.12963077,-0.011631413,68,758.53333,68,0,43.584057,6
