stack_id,lot_id,split,product_generation,stack_layer_count,capacity_gb,packaging_route,assembly_tool_id,emc_batch_id,base_die_id,assembly_start_time_utc,reflow_start_time_utc,assembly_end_time_utc,feature_available_time_utc,stack_height_um,mold_cap_thickness_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,inspection_sampled
S013276,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0014967,2025-04-26T08:00:00Z,2025-04-26T08:05:00Z,2025-04-26T09:40:00Z,2025-04-26T11:40:00Z,614.39116,29.582228,13.035291,0.48806621,1.5885989,9.2914389,7.1065062,3.2410418,248.25408,59.165285,1.4860811,175.64153,58.857158,0.56564423,0.16472118,13.218762,48,1
S013277,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0014968,2025-04-26T08:10:00Z,2025-04-26T08:15:00Z,2025-04-26T09:50:00Z,2025-04-26T11:50:00Z,610.53375,30.009333,12.979426,0.44244416,0.89310577,8.1841609,7.687828,2.9424615,247.33625,55.234825,1.4035065,173.41782,58.042162,0.38784664,0.13641301,10.342222,49,1
S013278,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0014969,2025-04-26T08:20:00Z,2025-04-26T08:25:00Z,2025-04-26T10:00:00Z,2025-04-26T12:00:00Z,610.24892,30.446471,13.031103,0.4078366,0.5736952,9.1871545,7.0396531,2.7006042,244.2893,52.274084,1.509162,174.52389,62.187092,0.23435184,0.17777117,11.790521,50,1
S013279,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0014970,2025-04-26T08:30:00Z,2025-04-26T08:35:00Z,2025-04-26T10:10:00Z,2025-04-26T12:10:00Z,612.66087,30.232915,13.115179,0.5673135,0.4272031,9.6588566,6.8462037,2.5369324,245.2172,54.109585,1.5106896,173.38485,58.122626,0.24178577,0.15414901,13.685867,51,1
S013280,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0014971,2025-04-26T08:40:00Z,2025-04-26T08:45:00Z,2025-04-26T10:20:00Z,2025-04-26T12:20:00Z,612.98486,30.282278,12.973605,0.56382943,1.8016565,9.2696193,7.3056388,3.4751074,247.37756,57.608129,1.3382902,176.96969,62.996112,0.38533348,0.12767259,12.347063,52,1
S013281,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0014972,2025-04-26T08:50:00Z,2025-04-26T08:55:00Z,2025-04-26T10:30:00Z,2025-04-26T12:30:00Z,614.09663,31.002308,13.016308,0.46497783,0.23879505,9.3545989,6.9237237,2.3203182,246.54273,58.952555,1.622545,175.03734,62.58168,0.34387906,0.052532927,12.436399,53,1
S013282,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0014973,2025-04-26T09:00:00Z,2025-04-26T09:05:00Z,2025-04-26T10:40:00Z,2025-04-26T12:40:00Z,610.66456,29.589684,12.990393,0.72244362,2.8548518,9.6869144,6.9159669,3.3752373,245.23359,56.531251,1.5392479,176.04511,56.903606,0.29718514,0.1481981,15.143156,54,1
S013283,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0014974,2025-04-26T09:10:00Z,2025-04-26T09:15:00Z,2025-04-26T10:50:00Z,2025-04-26T12:50:00Z,610.51432,29.623889,13.048526,0.60029721,0.37613356,9.0835494,7.1893759,2.7851184,248.46974,57.142756,1.5948882,174.72787,64.023697,0.32573194,0.071257528,13.08685,55,1
S013284,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0014975,2025-04-26T09:20:00Z,2025-04-26T09:25:00Z,2025-04-26T11:00:00Z,2025-04-26T13:00:00Z,612.24272,30.210391,13.052171,0.52043201,0.92722195,7.6462736,6.8316946,2.0504092,246.73288,48.780714,1.5769676,172.47427,61.143916,0.098155021,0.038019836,9.3853407,56,1
S013285,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0014976,2025-04-26T09:30:00Z,2025-04-26T09:35:00Z,2025-04-26T11:10:00Z,2025-04-26T13:10:00Z,613.8798,29.384779,13.059237,0.58579248,1.4335027,8.5559678,6.7899204,3.6124043,246.24467,53.683218,1.4677122,175.23891,62.917302,0.31952327,0.14365164,12.318164,57,1
S013286,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0014977,2025-04-26T09:40:00Z,2025-04-26T09:45:00Z,2025-04-26T11:20:00Z,2025-04-26T13:20:00Z,612.13462,30.865435,13.047986,0.51466702,1.030303,10.2272,6.8373373,2.8375499,243.70013,56.003576,1.4517952,175.59297,59.304427,0.84687391,0.39650867,16.253922,58,1
S013287,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0014978,2025-04-26T09:50:00Z,2025-04-26T09:55:00Z,2025-04-26T11:30:00Z,2025-04-26T13:30:00Z,612.44137,30.758041,12.958999,0.58957166,1.2862005,9.396629,6.9643122,2.5656894,243.75948,53.340059,1.5850433,175.01497,58.884344,0.42012346,0.15336425,12.682558,59,1
S013288,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0014979,2025-04-26T10:00:00Z,2025-04-26T10:05:00Z,2025-04-26T11:40:00Z,2025-04-26T13:40:00Z,611.29274,29.367257,13.012713,0.60434609,2.2369683,8.3475594,7.6307119,2.747898,243.67208,60.281511,1.5477931,174.71882,58.756443,0.16996083,0.090188429,16.240018,60,1
S013289,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0014980,2025-04-26T10:10:00Z,2025-04-26T10:15:00Z,2025-04-26T11:50:00Z,2025-04-26T13:50:00Z,612.97823,29.475669,12.992834,0.59848339,0.9590693,7.8059331,6.9795429,2.8535481,243.13668,56.214675,1.4075495,175.45082,60.135791,0.29644956,0.077983079,14.535649,61,1
S013290,L0177,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0014981,2025-04-26T10:20:00Z,2025-04-26T10:25:00Z,2025-04-26T12:00:00Z,2025-04-26T14:00:00Z,611.43013,29.324749,13.027582,0.27779288,0.60859275,6.9968647,7.0160888,1.8193623,243.21451,56.743136,1.572128,175.89546,60.346561,0.06973742,0.064034645,11.973296,62,1
S013291,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0014989,2025-04-26T12:00:00Z,2025-04-26T12:05:00Z,2025-04-26T13:40:00Z,2025-04-26T15:40:00Z,612.71282,29.664168,12.977776,0.7947384,1.2666624,9.3787903,7.2855801,2.2352366,247.69121,56.786504,1.4870263,176.30124,61.586761,0.27495734,0.080718524,15.133891,75,1
S013292,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0014990,2025-04-26T12:10:00Z,2025-04-26T12:15:00Z,2025-04-26T13:50:00Z,2025-04-26T15:50:00Z,615.53232,30.01485,13.121405,0.60272972,0.63046903,8.6639229,6.7012312,2.406738,245.88737,59.76593,1.5968999,175.80009,60.177833,0.14518702,0.041538524,12.365828,76,1
S013293,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0014991,2025-04-26T12:20:00Z,2025-04-26T12:25:00Z,2025-04-26T14:00:00Z,2025-04-26T16:00:00Z,615.34323,30.439177,13.038449,0.4689909,0.64810107,9.3296966,7.2061309,2.5472627,244.11177,52.003461,1.4856559,177.24816,58.133754,0.29945529,0.21421017,13.789906,77,1
S013294,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0014992,2025-04-26T12:30:00Z,2025-04-26T12:35:00Z,2025-04-26T14:10:00Z,2025-04-26T16:10:00Z,613.51219,30.412024,13.045984,0.53072248,1.9495877,8.4798151,7.4242306,3.4973193,245.07068,60.151428,1.4152307,175.0067,60.443477,0.43857709,0.19253675,14.554669,78,1
S013295,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0014993,2025-04-26T12:40:00Z,2025-04-26T12:45:00Z,2025-04-26T14:20:00Z,2025-04-26T16:20:00Z,612.78382,30.582384,12.963425,0.62504048,1.1419829,9.7191323,6.9592708,2.3682212,245.00084,49.730193,1.692238,175.49028,60.381059,0.21834891,0.13233918,12.789033,79,1
S013296,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0014994,2025-04-26T12:50:00Z,2025-04-26T12:55:00Z,2025-04-26T14:30:00Z,2025-04-26T16:30:00Z,614.53692,29.391431,13.074963,0.48680413,1.9374813,9.3710818,7.0207694,3.5821809,245.91756,53.731844,1.5785241,176.1155,61.002465,0.65121571,0.10458193,14.402257,80,1
S013297,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0014995,2025-04-26T13:00:00Z,2025-04-26T13:05:00Z,2025-04-26T14:40:00Z,2025-04-26T16:40:00Z,615.64584,30.217936,13.152155,0.43559214,1.7938017,8.5137632,7.0543704,3.2119867,242.68322,56.711553,1.502459,173.61261,60.110583,0.66002425,0.27486148,16.891531,81,1
S013298,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0014996,2025-04-26T13:10:00Z,2025-04-26T13:15:00Z,2025-04-26T14:50:00Z,2025-04-26T16:50:00Z,615.54075,29.344662,13.139901,0.68162249,1.1504641,8.0224516,7.0076185,2.2875008,246.97455,53.668541,1.5489432,174.64016,58.306998,0.08729575,0.038629391,10.418036,82,1
S013299,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0014997,2025-04-26T13:20:00Z,2025-04-26T13:25:00Z,2025-04-26T15:00:00Z,2025-04-26T17:00:00Z,615.36462,29.837036,13.184632,0.60302737,1.517344,8.8556819,7.1778134,3.1914438,248.75117,52.84852,1.541973,176.45014,63.88415,0.36189008,0.11790037,15.242391,83,1
S013300,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0014998,2025-04-26T13:30:00Z,2025-04-26T13:35:00Z,2025-04-26T15:10:00Z,2025-04-26T17:10:00Z,617.06834,30.189601,13.155403,0.48423747,2.0227406,9.3977491,7.4102327,3.2935339,249.44204,61.88185,1.5690698,177.27701,57.82691,0.37546464,0.15130957,13.942558,84,1
S013301,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0014999,2025-04-26T13:40:00Z,2025-04-26T13:45:00Z,2025-04-26T15:20:00Z,2025-04-26T17:20:00Z,617.48953,31.203231,13.148895,0.73782575,0.85490201,7.6304955,7.3107987,2.7720729,244.24707,50.582939,1.4815004,175.23073,60.561123,0.15843832,0.087780327,12.682378,85,1
S013302,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015000,2025-04-26T13:50:00Z,2025-04-26T13:55:00Z,2025-04-26T15:30:00Z,2025-04-26T17:30:00Z,616.13634,29.404768,13.18916,0.8404826,2.4962863,10.575655,7.3862389,3.274804,247.56715,57.05798,1.3382279,176.20348,59.304174,0.31885627,0.28709092,17.185137,86,1
S013303,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015001,2025-04-26T14:00:00Z,2025-04-26T14:05:00Z,2025-04-26T15:40:00Z,2025-04-26T17:40:00Z,616.7708,29.88147,13.05168,0.62788691,0.73979063,8.8233294,7.1263272,3.4764378,248.19888,59.834603,1.4064526,174.53197,57.21499,0.54082061,0.19601595,12.81062,87,1
S013304,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015002,2025-04-26T14:10:00Z,2025-04-26T14:15:00Z,2025-04-26T15:50:00Z,2025-04-26T17:50:00Z,613.69147,30.503527,13.045818,0.42927784,0.73563501,8.0254501,7.0220662,2.5315559,246.28938,56.88359,1.4965429,174.47682,57.821524,0.23378362,0.089734811,10.359749,88,1
S013305,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015003,2025-04-26T14:20:00Z,2025-04-26T14:25:00Z,2025-04-26T16:00:00Z,2025-04-26T18:00:00Z,614.70659,29.598485,13.093161,0.6003228,2.3343447,7.8419111,7.2087841,2.7567008,246.23479,61.942423,1.4372843,174.5434,59.96972,0.23490232,0.099358573,14.65289,89,1
S013306,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015004,2025-04-26T14:30:00Z,2025-04-26T14:35:00Z,2025-04-26T16:10:00Z,2025-04-26T18:10:00Z,611.39578,29.276483,13.032329,0.77497344,1.7611845,8.6379366,7.2005509,3.2363178,246.98812,60.351379,1.4322854,175.45362,56.736492,0.24140899,0.086244973,15.033449,90,1
S013307,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015005,2025-04-26T14:40:00Z,2025-04-26T14:45:00Z,2025-04-26T16:20:00Z,2025-04-26T18:20:00Z,615.47897,30.725371,13.044942,0.41457428,1.308508,8.592203,7.0692026,3.1238757,244.5752,57.205218,1.4820578,175.54688,62.904711,0.39425481,0.3033046,12.331612,91,1
S013308,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015006,2025-04-26T14:50:00Z,2025-04-26T14:55:00Z,2025-04-26T16:30:00Z,2025-04-26T18:30:00Z,614.67351,30.291514,13.01571,0.62008232,1.804709,8.6742025,7.0586903,3.4387476,250.23296,61.908141,1.425895,178.90125,59.783333,0.24473998,0.22706708,18.015198,92,1
S013309,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015007,2025-04-26T15:00:00Z,2025-04-26T15:05:00Z,2025-04-26T16:40:00Z,2025-04-26T18:40:00Z,617.78562,30.67546,13.077729,0.71023235,1.5743664,8.2389284,7.326771,2.8487464,246.03574,54.206797,1.4414749,176.90339,60.030761,0.24609196,0.17754452,15.762355,93,1
S013310,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015008,2025-04-26T15:10:00Z,2025-04-26T15:15:00Z,2025-04-26T16:50:00Z,2025-04-26T18:50:00Z,614.88189,30.192459,13.102078,0.61250124,0.75402584,8.6034451,6.5324982,2.5617311,243.83418,54.429317,1.6174894,172.65933,61.193306,0.19157848,0.034223903,13.342502,94,1
S013311,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015009,2025-04-26T15:20:00Z,2025-04-26T15:25:00Z,2025-04-26T17:00:00Z,2025-04-26T19:00:00Z,614.30189,29.687132,13.080001,0.6597523,0.18761876,8.4183975,7.1905673,2.5177981,243.47765,61.89282,1.498793,175.3859,61.60508,0.30917441,0.19545192,13.66903,95,1
S013312,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015010,2025-04-26T15:30:00Z,2025-04-26T15:35:00Z,2025-04-26T17:10:00Z,2025-04-26T19:10:00Z,614.79354,29.906024,13.175187,0.76682681,2.6803487,8.8191037,7.108618,4.0295913,246.29147,50.427228,1.4136041,175.55224,58.611015,0.28594685,0.26974699,17.694638,96,1
S013313,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015011,2025-04-26T15:40:00Z,2025-04-26T15:45:00Z,2025-04-26T17:20:00Z,2025-04-26T19:20:00Z,612.33078,30.29604,13.056662,0.53426875,0.92917273,8.8779823,6.9987899,2.5660057,245.87968,51.775783,1.4517304,176.35217,58.363172,0.30134951,0.10412422,13.373508,97,1
S013314,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015012,2025-04-26T15:50:00Z,2025-04-26T15:55:00Z,2025-04-26T17:30:00Z,2025-04-26T19:30:00Z,614.99437,29.012615,13.161208,0.65845636,2.2513883,8.3741832,7.2760953,3.7811289,244.35585,60.863137,1.4289816,175.61188,60.717848,0.4192459,0.14503198,16.458931,98,1
S013315,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015013,2025-04-26T16:00:00Z,2025-04-26T16:05:00Z,2025-04-26T17:40:00Z,2025-04-26T19:40:00Z,615.23812,30.229607,13.099946,0.65022834,1.6882552,8.3112375,7.0036862,3.0726133,242.55265,53.427017,1.4688141,175.54397,57.699323,0.47452628,0.20242694,13.914773,99,1
S013316,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015014,2025-04-26T16:10:00Z,2025-04-26T16:15:00Z,2025-04-26T17:50:00Z,2025-04-26T19:50:00Z,615.82968,29.870103,13.160082,0.68615443,1.617446,7.8837817,6.9181304,2.9233124,244.34147,55.341093,1.4564067,176.69315,61.616715,0.30293293,0.082091658,14.162356,100,1
S013317,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015015,2025-04-26T16:20:00Z,2025-04-26T16:25:00Z,2025-04-26T18:00:00Z,2025-04-26T20:00:00Z,611.88137,29.90194,13.094462,0.58288096,1.8103587,8.5730728,6.852129,2.8031406,243.87393,58.506274,1.5051903,174.66637,62.115305,0.28549201,0.1436903,14.896236,101,1
S013318,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015016,2025-04-26T16:30:00Z,2025-04-26T16:35:00Z,2025-04-26T18:10:00Z,2025-04-26T20:10:00Z,615.82858,29.943342,13.157923,0.67397769,1.2901568,9.8988037,7.4988814,2.9835613,245.61794,63.368439,1.5268169,174.00004,58.455146,0.26786953,0.25345737,15.865293,102,1
S013319,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015017,2025-04-26T16:40:00Z,2025-04-26T16:45:00Z,2025-04-26T18:20:00Z,2025-04-26T20:20:00Z,615.778,31.456068,13.049739,0.36667154,0.22680086,8.7921893,7.4569929,2.6885506,245.75434,58.931099,1.4534945,175.22453,55.634873,0.23290817,0.13428997,12.646209,103,1
S013320,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015018,2025-04-26T16:50:00Z,2025-04-26T16:55:00Z,2025-04-26T18:30:00Z,2025-04-26T20:30:00Z,613.70487,30.281171,13.032128,0.55356263,2.2693575,9.0109945,7.7082876,4.323867,246.22538,57.166036,1.5063663,174.3835,60.895433,0.61307454,0.56416164,18.928386,104,1
S013321,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015019,2025-04-26T17:00:00Z,2025-04-26T17:05:00Z,2025-04-26T18:40:00Z,2025-04-26T20:40:00Z,615.16963,30.20825,13.044764,0.54333252,2.5180997,9.0511535,6.7091358,3.1508986,245.36043,59.701854,1.5327066,175.90111,60.253676,0.13984231,0.080213562,16.241774,105,1
S013322,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015020,2025-04-26T17:10:00Z,2025-04-26T17:15:00Z,2025-04-26T18:50:00Z,2025-04-26T20:50:00Z,616.62965,30.333116,13.066304,0.76886405,2.2904121,7.8633372,7.1432931,2.5316932,244.22736,55.145494,1.436637,176.94673,55.992366,0.19854661,0.072525029,13.695745,106,1
S013323,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015021,2025-04-26T17:20:00Z,2025-04-26T17:25:00Z,2025-04-26T19:00:00Z,2025-04-26T21:00:00Z,612.67156,30.260805,13.025669,0.57738765,0.78216903,9.8573893,6.9613479,2.7289993,246.67461,52.112957,1.4773715,174.56955,63.005033,0.39551874,0.2135245,15.054995,107,1
S013324,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015022,2025-04-26T17:30:00Z,2025-04-26T17:35:00Z,2025-04-26T19:10:00Z,2025-04-26T21:10:00Z,615.01853,30.113059,12.975694,0.67331727,1.5455703,9.1494941,6.8970418,2.944803,249.79665,56.421602,1.400961,175.22758,58.0187,0.33989709,0.12288714,14.62695,108,1
S013325,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015023,2025-04-26T17:40:00Z,2025-04-26T17:45:00Z,2025-04-26T19:20:00Z,2025-04-26T21:20:00Z,613.88673,30.288933,13.009552,0.40092623,1.523592,9.1988187,6.9609796,3.7312413,245.26297,51.983237,1.4703831,175.64551,61.249939,0.441722,0.10179935,12.087801,109,1
S013326,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015024,2025-04-26T17:50:00Z,2025-04-26T17:55:00Z,2025-04-26T19:30:00Z,2025-04-26T21:30:00Z,613.21125,29.672039,13.103881,0.68640141,2.5928302,9.4902523,7.5352589,4.4625016,247.63129,60.001952,1.5802756,177.79489,60.659447,0.48700913,0.51353065,17.778222,110,1
S013327,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015025,2025-04-26T18:00:00Z,2025-04-26T18:05:00Z,2025-04-26T19:40:00Z,2025-04-26T21:40:00Z,613.82319,30.354698,13.045251,0.64674276,2.0187508,9.4704483,7.2857077,4.01489,247.77297,53.538646,1.5905684,176.13357,59.00223,0.58110467,0.20395649,14.443752,111,1
S013328,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015026,2025-04-26T18:10:00Z,2025-04-26T18:15:00Z,2025-04-26T19:50:00Z,2025-04-26T21:50:00Z,612.50116,28.886088,13.117614,0.52581779,1.4603767,8.042807,6.9656867,2.4605337,243.61888,61.589931,1.4889721,172.66424,62.988826,0.20332222,0.158906,14.870338,112,1
S013329,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015027,2025-04-26T18:20:00Z,2025-04-26T18:25:00Z,2025-04-26T20:00:00Z,2025-04-26T22:00:00Z,615.12203,30.713045,13.055699,0.40051088,1.1833791,9.2491409,7.4446534,2.3595722,245.50078,55.514457,1.6228528,173.76497,58.24471,0.29174072,0.38773592,12.349256,113,1
S013330,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015028,2025-04-26T18:30:00Z,2025-04-26T18:35:00Z,2025-04-26T20:10:00Z,2025-04-26T22:10:00Z,612.67605,30.288876,12.969785,0.5202709,1.2260756,8.9269499,7.1027671,2.7580025,251.5384,56.881607,1.4277785,178.34868,61.86502,0.26594601,0.18648309,14.76829,114,1
S013331,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015030,2025-04-26T18:40:00Z,2025-04-26T18:45:00Z,2025-04-26T20:20:00Z,2025-04-26T22:20:00Z,615.46359,29.61415,13.095559,0.6023305,0.97111456,9.654817,7.1064458,2.1705765,243.2779,51.486551,1.4124899,175.58204,63.883916,0.15834678,0.072336366,10.910396,115,1
S013332,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015031,2025-04-26T18:50:00Z,2025-04-26T18:55:00Z,2025-04-26T20:30:00Z,2025-04-26T22:30:00Z,615.28796,29.980549,13.072115,0.79986015,3.3008439,9.0766176,7.1248744,3.8561767,244.74632,65.641206,1.4463293,175.9653,59.963922,0.16315552,0.22292154,17.556668,116,1
S013333,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015032,2025-04-26T19:00:00Z,2025-04-26T19:05:00Z,2025-04-26T20:40:00Z,2025-04-26T22:40:00Z,614.25955,29.378907,13.043539,0.6911296,1.5901825,8.6356541,7.2633748,2.5957382,246.43813,57.390165,1.5521329,175.39382,58.839307,0.41775834,0.091309067,14.01517,117,1
S013334,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015033,2025-04-26T19:10:00Z,2025-04-26T19:15:00Z,2025-04-26T20:50:00Z,2025-04-26T22:50:00Z,615.14649,29.754643,13.138801,0.55053772,0.57372714,7.7090217,7.3069715,2.9239611,246.69143,55.263263,1.5335322,176.08582,58.862295,0.27101148,0.23143407,13.504151,118,1
S013335,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015034,2025-04-26T19:20:00Z,2025-04-26T19:25:00Z,2025-04-26T21:00:00Z,2025-04-26T23:00:00Z,613.91729,29.642875,13.096301,0.48295282,0.86897536,9.2836754,7.2211188,2.1942508,246.16865,54.71668,1.4583824,175.69401,57.374076,0.17263513,0.1061734,13.246865,119,1
S013336,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015035,2025-04-26T19:30:00Z,2025-04-26T19:35:00Z,2025-04-26T21:10:00Z,2025-04-26T23:10:00Z,613.30757,29.816824,13.063619,0.42633907,1.7949803,8.6464513,7.3968296,3.4863468,249.11244,54.232129,1.2743289,177.91243,60.360022,0.33172842,0.09717715,14.986161,120,1
S013337,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015036,2025-04-26T19:40:00Z,2025-04-26T19:45:00Z,2025-04-26T21:20:00Z,2025-04-26T23:20:00Z,616.02297,30.411241,13.055622,0.49477478,0.63962744,8.445496,7.0469116,2.4922971,246.89142,55.0266,1.5139163,174.33164,63.626762,0.32610085,0.093388144,12.206159,121,1
S013338,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015037,2025-04-26T19:50:00Z,2025-04-26T19:55:00Z,2025-04-26T21:30:00Z,2025-04-26T23:30:00Z,613.55836,29.98545,13.046085,0.66662676,2.2074025,9.0708351,7.5788944,2.8845873,247.07235,57.201093,1.5566004,176.29015,60.430643,0.26897628,0.14690702,18.281894,122,1
S013339,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015038,2025-04-26T20:00:00Z,2025-04-26T20:05:00Z,2025-04-26T21:40:00Z,2025-04-26T23:40:00Z,615.53567,29.988088,13.073288,0.58402193,0.82109263,10.68721,7.2110089,2.9789031,243.96629,57.110638,1.5735693,175.44263,57.178018,0.30760067,0.041915922,14.147512,123,1
S013340,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015039,2025-04-26T20:10:00Z,2025-04-26T20:15:00Z,2025-04-26T21:50:00Z,2025-04-26T23:50:00Z,613.2303,29.47353,13.131315,0.68967679,1.7411858,9.1585427,6.7306351,2.7852257,246.76173,59.461065,1.5952192,176.13174,57.378607,0.20769415,0.22219637,14.137697,124,1
